governor,closure,edge,exact_cells,terminal_cells,terminal_share,sites,types,examples
093,002,093-002,1,0,0,1,1,K-24:+740-760-093-002-252-575+
093,033,093-033,1,1,1,1,1,M-1765:+215-031-480-140-632-705-002-093-033+
093,340,093-340,1,0,0,1,1,-:+093-340-924-220-528+
093,368,093-368,1,0,0,1,1,M-123:+400-093-368-072+
093,740,093-740,1,0,0,1,1,M-980:+740-617-550-061-435-093-740-100-415+
093,808,093-808,1,1,1,1,1,-:+093-808+
094,220,094-220,1,0,0,1,1,M-130:+740-094-220-032-002-144+
095,031,095-031,1,0,0,1,1,M-2021:+095-031-740-927+
095,033,095-033,1,0,0,1,1,H-660:+520-095-033-706-240-798+
095,717,095-717,1,0,0,1,1,M-1470:+617-142-001-595-095-717-747+
095,741,095-741,1,0,0,1,1,-:+090-095-741-374-132+
095,760,095-760,1,0,0,1,1,M-519:+617-142-001-595-095-760-744+
095,909,095-909,1,0,0,1,1,C-40:+390-095-909-005-825-776-220-016+
097,002,097-002,1,0,0,1,1,H-164:+161-097-002-817+
097,031,097-031,1,1,1,1,1,M-915:+151-097-031+
097,232,097-232,1,0,0,1,1,M-1703:+151-097-232-416+
097,520,097-520,1,0,0,1,1,H-103:+159-097/520-033-705/740-717-220-415-806+
097,741,097-741,1,0,0,1,1,H-1666:+161-097-741-140+
098,368,098-368,1,0,0,1,1,-:+740-630-098-368-824+
098,921,098-921,1,0,0,1,1,-:+335-220-098-921-861+
099,004,099-004,1,0,0,1,1,M-234:+842-535-099-004/740-482-060-692-520-220-235-001-920+
099,121,099-121,1,0,0,1,1,-:+055-099-121-055-831-031-071+
100,013,100-013,1,0,0,1,1,L-220:+100-013-861+
100,175,100-175,1,0,0,1,1,H-1839:+740-100-175-630-705+
100,320,100-320,1,0,0,1,1,M-1221:+090-740-100-320-001-300-632+
100,390,100-390,1,0,0,1,1,H-2197:+400-090-740-100-390-231+
100,405,100-405,1,0,0,1,1,M-1457:+790-740-100-405-590+
100,407,100-407,1,0,0,1,1,-:+740-100-407-590+
100,440,100-440,1,1,1,1,1,H-757:+740-100-440+
100,456,100-456,1,0,0,1,1,M-1264:+740-100-456-001-820+
100,585,100-585,1,0,0,1,1,M-120:+858/740-100-585-741-840-346+
100,692,100-692,1,0,0,1,1,H-1726:+740-100-692-491-002-817+
100,717,100-717,1,1,1,1,1,H-63:+740-100-717+
100,798,100-798,1,0,0,1,1,M-91:+740-100-798-220-032-002-861-255-416+
100,806,100-806,1,0,0,1,1,M-357:+740-100-806-472-240-806-001-820+
101,031,101-031,1,1,1,1,1,H-2175:+090-740-101-031+
101,853,101-853,1,1,1,1,1,M-184:+090-740-101-853+
101,908,101-908,1,0,0,1,1,M-1685:+090-740-101-908-545+
101,923,101-923,1,0,0,1,1,M-7:+407-845-140-740-101-923-240-002-861+
103,002,103-002,1,0,0,1,1,H-1030:+090-740-103-002-861+
103,740,103-740,1,0,0,1,1,M-481:+103-740-803-060-540+
103,741,103-741,1,0,0,1,1,-:+090-740-103-741-066+
104,013,104-013,1,0,0,1,1,-:+031-820-104-013-817+
104,033,104-033,1,0,0,1,1,M-1596:+104-033-615+
104,717,104-717,1,0,0,1,1,Lh-1:+740-760-615-104-717-235-002-392-590-125+
104,745,104-745,1,0,0,1,1,M-366:+423-003-263-104-745-055+
104,892,104-892,1,0,0,1,1,L-37:+104-892-390-406+
105,031,105-031,1,0,0,1,1,M-875:+105-031-060-820+
105,104,105-104,1,1,1,1,1,K-445:+550-105-104+
106,741,106-741,1,0,0,1,1,M-802:+106-741-500-209+
111,002,111-002,1,0,0,1,1,Ns-56:+111-002-001-250+
111,033,111-033,1,1,1,1,1,-:+111-033+
111,165,111-165,1,1,1,1,1,M-95:+390-003-002-111-165+
111,166,111-166,1,1,1,1,1,L-26:+740-798-240-060-111-166+
111,391,111-391,1,0,0,1,1,Ns-53:+861-111-391-060-692+
111,575,111-575,1,1,1,1,1,M-67:+457/740-165-900-060-111-575+
111,606,111-606,1,0,0,1,1,Ns-57:+861-111-606-002-820+
111,833,111-833,1,0,0,1,1,H-513:+111-833-528+
116,032,116-032,1,1,1,1,1,H-247:+116-032+
121,055,121-055,1,0,0,1,1,-:+055-099-121-055-831-031-071+
122,003,122-003,1,1,1,1,1,M-161:+617-122-003+
125,001,125-001,1,0,0,1,1,H-1710:+090-326-700-920-125-001-055-920-140+
125,031,125-031,1,1,1,1,1,M-1749:+220-455-125-031+
125,033,125-033,1,1,1,1,1,Ad-2:+368-390-125-033+
125,195,125-195,1,1,1,1,1,M-735:+740-760-235-002-390-125-195+
125,220,125-220,1,0,0,1,1,-:+740-390-590-125-220-235-002-285+
125,308,125-308,1,0,0,1,1,M-314:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
125,350,125-350,1,1,1,1,1,M-251:+390-003-002-125-350+
125,381,125-381,1,1,1,1,1,H-10:+820-302-596-018-125-381+
125,435,125-435,1,0,0,1,1,M-1688:+125-435-255-002-286-220-031-012-031-455-033-590+
125,700,125-700,1,0,0,1,1,H-1921:+125-700-033+
125,717,125-717,1,1,1,1,1,H-130:+409-032-845-033-705-231-806-002-595-812-125-717+
125,740,125-740,1,0,0,1,1,M-626:+842-374-125/740-803-060-692-740-690-435-255-060-692+
125,741,125-741,1,0,0,1,1,-:+292-352-125-741-900-322+
125,745,125-745,1,1,1,1,1,M-1700:+400-125-745+
125,812,125-812,1,0,0,1,1,H-642:+001-304-354-125-812-033+
127,381,127-381,1,0,0,1,1,M-1316:+127-381-292-590-032-901-620+
128,702,128-702,1,0,0,1,1,C-24:+390-128-702-032/226-032-013-480-850+
128,857,128-857,1,0,0,1,1,C-23:+129-817-310-350-128-857-003-388+
129,817,129-817,1,0,0,1,1,C-23:+129-817-310-350-128-857-003-388+
130,190,130-190,1,1,1,1,1,M-153:+269-130-190+
130,511,130-511,1,1,1,1,1,M-1628:+920-130-511+
130,746,130-746,1,1,1,1,1,M-1981:+400-130-746+
132,002,132-002,1,0,0,1,1,M-1899:+924-132-002-861+
132,082,132-082,1,1,1,1,1,K-25:+520-231-002-220-065-132-082+
134,368,134-368,1,0,0,1,1,H-951:+388-134-368-590+
136,031,136-031,1,1,1,1,1,-:+136-031+
136,033,136-033,1,1,1,1,1,-:+136-033+
137,003,137-003,1,0,0,1,1,M-380:+137-003-001-740-920-322+
137,413,137-413,1,1,1,1,1,H-2102:+137-413+
138,001,138-001,1,0,0,1,1,H-477:+138-001-595-752-455+
139,002,139-002,1,0,0,1,1,H-829:+139-002-820+
140,005,140-005,1,1,1,1,1,M-1853:+032-820-140-005+
140,013,140-013,1,0,0,1,1,-:+832-140-013-547+
140,060,140-060,1,0,0,1,1,M-1165:+090-740-920-140-060-692+
140,165,140-165,1,0,0,1,1,M-249:+140-165-740-176-220-803+
140,176,140-176,1,0,0,1,1,M-115:+390-844-140-176-803-002-301-190+
140,232,140-232,1,0,0,1,1,C-11:+590-615-140/232-240-001-060-920+
140,236,140-236,1,0,0,1,1,M-726:+031-850-140-236-220-032-803-002-820+
140,545,140-545,1,1,1,1,1,M-243:+892-590-894-140-545+
140,640,140-640,1,1,1,1,1,H-29:+595-140-640+
140,706,140-706,1,1,1,1,1,M-796:+368-140-706+
140,717,140-717,1,0,0,1,1,C-5:+740-140-717-002-298-741+
140,803,140-803,1,0,0,1,1,M-490:+850-140-803-002-840-016+
140,820,140-820,1,1,1,1,1,M-634:+679-740-220-415-001-820-812-820-140-820+
140,861,140-861,1,0,0,1,1,M-2033:+136-140-861-455-922+
140,893,140-893,1,0,0,1,1,-:+236-140-893-861+
140,902,140-902,1,1,1,1,1,H-5:+920-706-193-384-032-920-140-902+
142,013,142-013,1,0,0,1,1,M-400:+617-142-013-820+
142,033,142-033,1,1,1,1,1,H-197:+142-033+
142,060,142-060,1,0,0,1,1,L-21:+156-142-060-820+
142,062,142-062,1,0,0,1,1,H-1864:+740-142-062-002-817+
142,066,142-066,1,1,1,1,1,M-972:+740-142-066+
142,067,142-067,1,0,0,1,1,Ns-9:+740-142-067/002-374-310-350-495-834+
142,220,142-220,1,1,1,1,1,H-2127:+455-590-142-220+
142,240,142-240,1,1,1,1,1,M-1315:+617-142-240+
142,368,142-368,1,0,0,1,1,M-282:+156-142-368-817+
142,384,142-384,1,0,0,1,1,M-371:+617-142-384-032-154-806-467+
142,480,142-480,1,1,1,1,1,M-2063:+740-142-480+
142,741,142-741,1,0,0,1,1,-:+156-142-741-060-920+
142,746,142-746,1,0,0,1,1,M-1977:+617-142-746-140+
142,880,142-880,1,1,1,1,1,M-145:+740-400-142-880+
143,033,143-033,1,1,1,1,1,K-60:+390-143-033+
143,067,143-067,1,1,1,1,1,H-2125:+740-143-067+
143,096,143-096,1,1,1,1,1,M-1193:+143-096+
150,002,150-002,1,0,0,1,1,-:+416-150-002-055-031-319-001-924+
150,243,150-243,1,1,1,1,1,M-252:+400-150-617-055-001-150-243+
150,617,150-617,1,0,0,1,1,M-252:+400-150-617-055-001-150-243+
151,017,151-017,1,0,0,1,1,K-49:+151-017-003+
151,031,151-031,1,0,0,1,1,M-896:+151-031-090-032-001-505+
151,032,151-032,1,0,0,1,1,-:+151-032-388-002-390-705+
151,062,151-062,1,0,0,1,1,M-664:+151-062-820-500-706+
151,100,151-100,1,0,0,1,1,L-38:+151-100-220+
151,176,151-176,1,0,0,1,1,M-1880:+151-176-002-861+
151,216,151-216,1,1,1,1,1,K-20:+151-216+
151,219,151-219,1,1,1,1,1,M-1837:+151-219+
151,231,151-231,1,1,1,1,1,H-73:+151-231+
151,233,151-233,1,0,0,1,1,C-9:+151-233-803-033-705-240+
151,240,151-240,1,0,0,1,1,M-1756:+151-240-235-741-892+
151,279,151-279,1,0,0,1,1,M-71:+151-279-142-002-390-095+
151,336,151-336,1,0,0,1,1,H-297:+400-151-336-630-706+
151,337,151-337,1,0,0,1,1,M-119:+151-337-484-002-390-125-632-032-900-563+
151,350,151-350,1,0,0,1,1,M-849:+151-350-002-550-615+
151,382,151-382,1,0,0,1,1,Dlv-1:+151-382-031-002-861+
151,400,151-400,1,0,0,1,1,-:+151-400-142+
151,590,151-590,1,0,0,1,1,L-43:+151-590-390+
151,690,151-690,1,0,0,1,1,C-77:+151-690/032-031+
151,706,151-706,1,0,0,1,1,H-177:+700-033-151-706-031-002-817+
151,717,151-717,1,1,1,1,1,M-216:+151-717+
151,760,151-760,1,0,0,1,1,H-1043:+151-760-220-003-002-861+
151,790,151-790,1,0,0,1,1,C-20:+151-790-031-790-495+
151,803,151-803,1,1,1,1,1,M-2118:+913-005-004-151-803+
151,840,151-840,1,0,0,1,1,H-770:+151-840-416+
151,892,151-892,1,0,0,1,1,-:+151-892-032+
152,240,152-240,1,1,1,1,1,H-2189:+400-740-152-240+
153,031,153-031,1,0,0,1,1,H-1036:+153-031-700+
153,118,153-118,1,1,1,1,1,H-1855:+400-153-118+
153,220,153-220,1,0,0,1,1,-:+153-220-032+
153,790,153-790,1,1,1,1,1,M-1376:+153-790+
153,803,153-803,1,0,0,1,1,M-1689:+153-803-595+
154,004,154-004,1,1,1,1,1,L-16:+154-004+
154,005,154-005,1,1,1,1,1,L-102:+154-005+
154,017,154-017,1,0,0,1,1,-:+740-154-017-060-130-035-171+
154,031,154-031,1,0,0,1,1,M-670:+154-031-001-520-033-705+
154,070,154-070,1,1,1,1,1,M-1317:+154-070+
154,101,154-101,1,1,1,1,1,M-1372:+154-101+
154,160,154-160,1,0,0,1,1,M-899:+154-160-363+
154,435,154-435,1,0,0,1,1,-:+154-435-255+
154,615,154-615,1,0,0,1,1,H-157:+154-615-503+
154,690,154-690,1,1,1,1,1,H-1844:+400-154-690+
154,798,154-798,1,0,0,1,1,M-379:+154-798-463-353+
154,896,154-896,1,1,1,1,1,H-792:+400-154-896+
154,900,154-900,1,0,0,1,1,M-1835:+154-900-004-001-390-032+
155,002,155-002,1,0,0,1,1,M-267:+740-630-155-002-679+
155,005,155-005,1,1,1,1,1,-:+155-005+
155,390,155-390,1,1,1,1,1,H-2186:+390-004-155-390+
156,004,156-004,1,1,1,1,1,M-96:+156-004+
156,019,156-019,1,1,1,1,1,-:+156-019+
156,118,156-118,1,1,1,1,1,H-212:+400-156-118+
156,230,156-230,1,1,1,1,1,C-21:+156-230+
156,260,156-260,1,0,0,1,1,M-795:+156-260-002-817+
156,389,156-389,1,1,1,1,1,M-1123:+156-389+
156,460,156-460,1,0,0,1,1,Ad-5:+156-460-510+
156,590,156-590,1,0,0,1,1,M-1091:+241-156-590-706-794-732+
156,803,156-803,1,1,1,1,1,H-38:+156-803+
156,843,156-843,1,1,1,1,1,M-190:+156-843+
156,920,156-920,1,1,1,1,1,M-1810:+740-100-140-003-002-156-920+
157,031,157-031,1,0,0,1,1,M-1825:+157-031-002-390-705+
157,142,157-142,1,1,1,1,1,M-328:+157-142+
158,032,158-032,1,1,1,1,1,-:+158-032+
158,221,158-221,1,1,1,1,1,H-1870:+158-221+
158,460,158-460,1,0,0,1,1,M-961:+400-158-460-503+
158,592,158-592,1,1,1,1,1,H-943:+400-158-592+
158,690,158-690,1,1,1,1,1,H-2185:+400-158-690+
158,805,158-805,1,0,0,1,1,H-1732:+158-805-480+
158,838,158-838,1,0,0,1,1,H-1709:+158-838-470+
158,900,158-900,1,0,0,1,1,M-2006:+158-900-415+
158,999,158-999,1,0,0,1,1,H-798:+158-999-792+
159,057,159-057,1,1,1,1,1,H-57:+159-057+
159,097,159-097,1,0,0,1,1,H-103:+159-097/520-033-705/740-717-220-415-806+
159,243,159-243,1,0,0,1,1,M-1276:+159-243-001-740-325+
160,090,160-090,1,0,0,1,1,-:+160-090-055-060-190+
160,363,160-363,1,1,1,1,1,M-899:+154-160-363+
161,233,161-233,1,0,0,1,1,H-412:+161-233-220-032-741-831+
161,803,161-803,1,1,1,1,1,M-1699:+161-803+
161,924,161-924,1,0,0,1,1,M-1682:+161-924-146+
165,012,165-012,1,1,1,1,1,M-2069:+165-012+
165,032,165-032,1,0,0,1,1,M-828:+590-165-032-840+
165,060,165-060,1,0,0,1,1,K-56:+740-165-060-550+
165,309,165-309,1,1,1,1,1,M-1724:+427-003-001-165-309+
165,741,165-741,1,0,0,1,1,M-1747:+165-741-031-060-692+
167,704,167-704,1,1,1,1,1,M-1399:+167-704+
168,002,168-002,1,0,0,1,1,M-101:+390-503-740-168-002-817+
170,740,170-740,1,0,0,1,1,Ad-6:+072-170-740-840-013+
171,142,171-142,1,1,1,1,1,M-1202:+035-171-142+
171,158,171-158,1,1,1,1,1,M-1180:+035-171-158+
171,360,171-360,1,0,0,1,1,M-932:+740-705-171-360-064+
171,745,171-745,1,1,1,1,1,M-1822:+031-032-171-745+
172,032,172-032,1,1,1,1,1,H-455:+520-033-705-002-172-032+
173,520,173-520,1,0,0,1,1,M-777:+173-520-235-060-550+
175,132,175-132,1,1,1,1,1,H-76:+740-100-240-235-741-175-132+
175,176,175-176,1,0,0,1,1,M-623:+740-760-175-176-220-415-798-002-299-530-820+
175,220,175-220,1,0,0,1,1,-:+740-760-175-220-255+
175,415,175-415,1,0,0,1,1,-:+740-175-415-033-001+
175,480,175-480,1,1,1,1,1,M-1599:+215-175-480+
175,630,175-630,1,0,0,1,1,H-1839:+740-100-175-630-705+
176,032,176-032,1,0,0,1,1,C-60:+740-176-032-002-861+
176,101,176-101,1,1,1,1,1,H-210:+740-100-176-101+
176,103,176-103,1,1,1,1,1,M-1418:+176-103+
176,140,176-140,1,1,1,1,1,M-2098:+400-740-176-140+
176,175,176-175,1,1,1,1,1,H-741:+400-740-100-176-175+
176,236,176-236,1,0,0,1,1,Ns-60:+407-063-740-176-236-798-002-297-350-125-413+
176,390,176-390,1,0,0,1,1,M-1770:+740-176-390-090-390+
176,405,176-405,1,0,0,1,1,H-23:+740-100-176-405-019+
176,421,176-421,1,0,0,1,1,M-543:+790-740-100-176-421-003+
176,518,176-518,1,0,0,1,1,H-92:+156-176-518-220-416-002-615+
176,519,176-519,1,1,1,1,1,H-1822:+400-740-176-519+
176,690,176-690,1,0,0,1,1,H-20:+740-176-690-435-255-220-032-806-060-550+
176,700,176-700,1,0,0,1,1,H-787:+400-740-176-700-033+
176,742,176-742,1,0,0,1,1,M-68:+690-518/090-740-176-742-060-920+
176,745,176-745,1,0,0,1,1,H-2:+232-740-176-745-440-617+
176,791,176-791,1,1,1,1,1,H-1931:+400-740-176-791+
176,792,176-792,1,0,0,1,1,H-1775:+740-100-415-176-792-102+
176,803,176-803,1,0,0,1,1,M-115:+390-844-140-176-803-002-301-190+
176,838,176-838,1,0,0,1,1,K-7:+740-100-176-838-001-220-455-530-741+
176,840,176-840,1,0,0,1,1,M-116:+740-100-176-840-013-002-817+
177,231,177-231,1,1,1,1,1,H-853:+740-177-231+
177,519,177-519,1,1,1,1,1,H-232:+400-740-177-519+
179,100,179-100,1,0,0,1,1,M-402:+494-615-179-100-001-033-426+
190,002,190-002,1,0,0,1,1,L-47:+409-190-002-798-055+
190,751,190-751,1,1,1,1,1,M-639:+226-415-002-190-751+
190,920,190-920,1,0,0,1,1,M-53:+090-740-220-016-002-297-190-920-140+
191,002,191-002,1,0,0,1,1,M-471:+740-100-415-191-002-817+
192,368,192-368,1,0,0,1,1,M-23:+842-871-192-368/740-482-060-692-520-220-235-001-920+
192,440,192-440,1,1,1,1,1,H-90:+521-368-280-192-440+
193,384,193-384,1,0,0,1,1,H-5:+920-706-193-384-032-920-140-902+
194,740,194-740,1,0,0,1,1,M-165:+817-740-194/740-760-001-741-390-032+
200,705,200-705,1,0,0,1,1,H-1156:+200-705-380+
200,740,200-740,1,0,0,1,1,M-1785:+906-200/740-100-415-033-702+
202,001,202-001,1,0,0,1,1,M-1762:+645-202-001-820+
203,892,203-892,1,0,0,1,1,H-144:+203-892-193+
204,255,204-255,1,1,1,1,1,H-1841:+740-540-204-255+
204,630,204-630,1,0,0,1,1,M-396:+204-630-233-832-904-794-630-235-060-550+
204,705,204-705,1,0,0,1,1,H-206:+740-642-240-204-705-621+
204,920,204-920,1,1,1,1,1,M-1975:+740-752-001-595-204-920+
207,550,207-550,1,0,0,1,1,M-82:+740-222-002-207-550-390+
215,002,215-002,1,0,0,1,1,M-99:+740-215-002-368-119+
215,031,215-031,1,0,0,1,1,M-1765:+215-031-480-140-632-705-002-093-033+
215,175,215-175,1,0,0,1,1,M-1599:+215-175-480+
220,006,220-006,1,1,1,1,1,K-150:+520-220-006+
220,017,220-017,1,1,1,1,1,H-9:+220-017+
220,033,220-033,1,1,1,1,1,H-1737:+220-033+
220,034,220-034,1,1,1,1,1,M-1206:+520-220-034+
220,098,220-098,1,0,0,1,1,-:+335-220-098-921-861+
220,233,220-233,1,1,1,1,1,H-2035:+220-233+
220,278,220-278,1,1,1,1,1,M-1690:+520-070-220-032-240-838-741-958-220-278+
220,335,220-335,1,1,1,1,1,K-15:+871-947/400-740-543-350-895-785-220-335+
220,368,220-368,1,0,0,1,1,M-1687:+520-220-368-817+
220,382,220-382,1,1,1,1,1,H-1734:+016-220-382+
220,413,220-413,1,1,1,1,1,M-1632:+440-220-413+
220,428,220-428,1,1,1,1,1,M-218:+400-220-428+
220,463,220-463,1,0,0,1,1,-:+740-390-590-220-463-240-001-820-060+
220,500,220-500,1,0,0,1,1,H-1033:+220-500-520-002-862-032+
220,528,220-528,1,1,1,1,1,-:+093-340-924-220-528+
220,530,220-530,1,1,1,1,1,H-608:+140-220/530+
220,621,220-621,1,0,0,1,1,M-154:+520-220-621-415-002-257-898+
220,627,220-627,1,0,0,1,1,M-1427:+484-140-002-220-627-615-906-388+
220,632,220-632,1,0,0,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
220,700,220-700,1,0,0,1,1,H-302:+220-700-004+
220,880,220-880,1,0,0,1,1,M-655:+740-717-233-002-220-880-689+
220,892,220-892,1,0,0,1,1,M-733:+151-740-760-220/892-590-850-032+
220,920,220-920,1,1,1,1,1,H-183:+400-202-892-220-920+
221,002,221-002,1,0,0,1,1,C-6:+817-521-521/090-740-221-002-031-500+
221,031,221-031,1,0,0,1,1,H-591:+400-221-031-741+
221,150,221-150,1,0,0,1,1,M-494:+032-840-221-150-741-070-255+
222,176,222-176,1,0,0,1,1,M-1671:+791-575-413/740-222-176-060-920+
222,220,222-220,1,0,0,1,1,M-1520:+740-222-220-235+
222,231,222-231,1,0,0,1,1,M-1674:+090-740-222-231-002-861-683+
223,575,223-575,1,1,1,1,1,L-219:+233-226-032-001-223-575+
224,740,224-740,1,0,0,1,1,M-309:+224-740-061-002-824+
226,002,226-002,1,0,0,1,1,K-33:+226-002-861+
226,014,226-014,1,0,0,1,1,C-79:+226-014-817+
226,140,226-140,1,0,0,1,1,M-762:+226-140-002+
226,240,226-240,1,0,0,1,1,M-1738:+226-240-235-060-692+
226,491,226-491,1,0,0,1,1,M-740:+226-491-742-705-575+
228,741,228-741,1,1,1,1,1,M-315:+390-034-002-374-228-741+
231,003,231-003,1,1,1,1,1,H-310:+740-231-003+
231,072,231-072,1,0,0,1,1,M-1169:+520-033-705-220-032/231-072-002-270-633-032+
231,242,231-242,1,0,0,1,1,M-677:+740-923-070-032-033-706-231-242-002-861-901+
231,368,231-368,1,0,0,1,1,M-894:+892-070-590-495-520-231-368-861+
231,415,231-415,1,0,0,1,1,H-1027:+520-033-706-231-415-803+
231,740,231-740,1,0,0,1,1,M-1186:+621/090-740-231-740-560-534+
231,742,231-742,1,0,0,1,1,M-274:+740-760-264-231-742-315-032+
231,850,231-850,1,1,1,1,1,-:+231-850+
232,220,232-220,1,0,0,1,1,M-1159:+232-220-032-002-168-032+
232,233,232-233,1,1,1,1,1,M-847:+740-055-232-233+
232,235,232-235,1,1,1,1,1,H-794:+400-232-235+
232,416,232-416,1,1,1,1,1,M-1703:+151-097-232-416+
232,740,232-740,1,0,0,1,1,H-2:+232-740-176-745-440-617+
233,003,233-003,1,1,1,1,1,M-550:+740-100-233-003+
233,013,233-013,1,0,0,1,1,M-266:+565-740-798-235-233-013-269-632+
233,031,233-031,1,0,0,1,1,M-1161:+520-233-031-002-861+
233,049,233-049,1,0,0,1,1,H-1966:+520-233-049-002-861+
233,226,233-226,1,0,0,1,1,L-219:+233-226-032-001-223-575+
233,550,233-550,1,0,0,1,1,M-1973:+740-575-017-233-550-002-861+
233,645,233-645,1,1,1,1,1,H-613:+233-645+
233,742,233-742,1,0,0,1,1,-:+740-798-233-742-175+
233,776,233-776,1,1,1,1,1,-:+233-776+
233,805,233-805,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
233,831,233-831,1,1,1,1,1,M-1448:+740-176-233-831+
233,832,233-832,1,0,0,1,1,M-396:+204-630-233-832-904-794-630-235-060-550+
234,415,234-415,1,1,1,1,1,M-729:+234-415+
234,741,234-741,1,0,0,1,1,-:+740-760-234-741-740-590+
234,803,234-803,1,0,0,1,1,M-800:+234-803-741-082-350+
235,033,235-033,1,1,1,1,1,H-1085:+235-033+
235,168,235-168,1,0,0,1,1,M-675:+740-388-807-033-706-233-235-168-032+
235,368,235-368,1,0,0,1,1,H-694:+740-390-590-235-368-806+
235,590,235-590,1,0,0,1,1,M-2026:+090-740-240-235-590-645-104+
235,617,235-617,1,0,0,1,1,M-573:+740-222-233-235/617-142-001-368-861+
235,742,235-742,1,0,0,1,1,M-407:+740-923-235-742-380+
235,808,235-808,1,1,1,1,1,M-757:+520-033-705-233-235-808+
235,832,235-832,1,0,0,1,1,H-2015:+520-033-705-235-832-002-817+
235,853,235-853,1,1,1,1,1,M-104:+090-740-220-235-853+
236,140,236-140,1,0,0,1,1,-:+236-140-893-861+
236,233,236-233,1,1,1,1,1,H-1873:+400-236-233+
236,240,236-240,1,0,0,1,1,M-54:+236-240-033-705-798-002-820+
236,741,236-741,1,0,0,1,1,M-139:+033-832-236-741-361+
236,798,236-798,1,0,0,1,1,Ns-60:+407-063-740-176-236-798-002-297-350-125-413+
236,803,236-803,1,1,1,1,1,M-959:+520-033-705-236-803+
240,013,240-013,1,0,0,1,1,Dlp-1:+740-920-324-233-240-013-817+
240,033,240-033,1,0,0,1,1,M-54:+236-240-033-705-798-002-820+
240,066,240-066,1,0,0,1,1,M-1879:+740-636-240-066-556+
240,204,240-204,1,0,0,1,1,H-206:+740-642-240-204-705-621+
240,370,240-370,1,0,0,1,1,H-1721:+240-370-861+
240,575,240-575,1,0,0,1,1,M-297:+090-740-240-575-703-060+
240,742,240-742,1,0,0,1,1,M-758:+740-760-001-240-742-530-786+
240,744,240-744,1,0,0,1,1,M-411:+390-840-233-240-744-033-272+
240,820,240-820,1,0,0,1,1,-:+090-740-100-415-240-820-033+
240,838,240-838,1,0,0,1,1,M-1690:+520-070-220-032-240-838-741-958-220-278+
241,002,241-002,1,0,0,1,1,M-225:+241-002-880+
241,031,241-031,1,0,0,1,1,M-202:+400-241-031-060-820+
241,156,241-156,1,0,0,1,1,M-1091:+241-156-590-706-794-732+
241,235,241-235,1,1,1,1,1,M-1086:+241-235+
241,368,241-368,1,0,0,1,1,M-1673:+817-900-241-368-260+
241,742,241-742,1,0,0,1,1,M-1151:+241-742-041+
241,832,241-832,1,0,0,1,1,M-1732:+241-832-740-176+
242,002,242-002,1,0,0,1,1,M-677:+740-923-070-032-033-706-231-242-002-861-901+
243,001,243-001,1,0,0,1,1,M-1276:+159-243-001-740-325+
243,705,243-705,1,0,0,1,1,M-928:+243-705-031+
243,706,243-706,1,0,0,1,1,M-25:+617-243-706-595+
243,741,243-741,1,0,0,1,1,M-627:+617-243-741-615-440-220+
243,950,243-950,1,1,1,1,1,H-66:+617-243-950+
244,277,244-277,1,0,0,1,1,M-222:+244-277-255+
250,255,250-255,1,1,1,1,1,K-51:+250-255+
250,605,250-605,1,0,0,1,1,M-390:+250-605-626-060-820+
250,853,250-853,1,1,1,1,1,M-281:+740-460-510-250-853+
250,892,250-892,1,1,1,1,1,M-1638:+250-892+
251,073,251-073,1,1,1,1,1,M-331:+004-492-015/600-251-073+
252,326,252-326,1,1,1,1,1,M-2078:+360-268-252-326+
252,530,252-530,1,1,1,1,1,M-725:+090-740-220-003-741-252-530+
252,575,252-575,1,1,1,1,1,K-24:+740-760-093-002-252-575+
252,692,252-692,1,1,1,1,1,M-1901:+151-061/156-002-252-692+
252,791,252-791,1,1,1,1,1,M-1834:+450-617-033/740-463-510-741-252-791+
252,840,252-840,1,1,1,1,1,M-143:+740-205-032-002-252-840+
253,060,253-060,1,0,0,1,1,H-91:+520-070-253-060-692+
255,032,255-032,1,1,1,1,1,H-2198:+740-255-032+
255,033,255-033,1,1,1,1,1,H-2099:+255-033+
255,061,255-061,1,1,1,1,1,H-2123:+740-255-061+
255,140,255-140,1,1,1,1,1,M-1710:+690-319/617-255-140+
255,231,255-231,1,1,1,1,1,-:+740-690-435-255-231+
255,233,255-233,1,1,1,1,1,M-1156:+740-690-435-255-233+
255,330,255-330,1,1,1,1,1,K-444:+255-330+
255,346,255-346,1,0,0,1,1,L-223:+255-346-510+
255,360,255-360,1,1,1,1,1,M-954:+481-740-255-360+
255,371,255-371,1,1,1,1,1,M-1:+001-368-861-255-371+
255,390,255-390,1,0,0,1,1,M-254:+435-255-390-005+
255,416,255-416,1,1,1,1,1,M-91:+740-100-798-220-032-002-861-255-416+
255,704,255-704,1,0,0,1,1,M-1200:+740-255-704-176+
255,742,255-742,1,0,0,1,1,M-1666:+740-690-435-255-742-615-380+
255,777,255-777,1,1,1,1,1,H-598:+740-639-240-002-435-255-777+
255,778,255-778,1,0,0,1,1,L-11:+590-705-435-255-778-002-817+
255,803,255-803,1,0,0,1,1,H-12:+740-690-435-255-803-220-240-235-002-817+
255,812,255-812,1,0,0,1,1,M-133:+527-550-240-220-255-812-906-388+
256,832,256-832,1,1,1,1,1,M-415:+256-832+
