"checked_date","lipi_sign","source_row_id","cisi","cisi_prefix","in_mayig_overlap_by_cisi","overlap_count_match","overlap_comparison_status","site","type","material","shape","preservation","direction","class","sign_count","frame700_relation","text","overlap_lipi_text","overlap_mayig_graphemes","research_use","accepted_decipherment_claim"
"2026-05-25","033","1564.1","H-649","H","0","","","Harappa","SEAL:R","Steatite","cuboid-convex","complete","R/L","LP","8","not_adjacent_to_700","+520-033-705-233-240-806-002-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1575.1","H-660","H","0","","","Harappa","SEAL:R","-","cuboid-convex","complete","R/L","MT","6","not_adjacent_to_700","+520-095-033-706-240-798+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1607.2","H-702","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1608.2","H-703","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1611.1","H-706","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VX","5","700_before_sign","+700-033-137-002-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1057.2","H-733","H","0","","","Harappa","TAB:B","Faience","cylindrical","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1633.2","H-734","H","0","","","Harappa","TAB:B","-","cylindrical","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1634.2","H-735","H","0","","","Harappa","TAB:B","-","cylindrical","chipped","-","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1659.2","H-767","H","0","","","Harappa","TAB:B","Clay","plano-convex","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1660.1","H-768","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","??","6","not_adjacent_to_700","+400-740-033-705-233-235-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1662.2","H-770","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1664.1","H-772","H","0","","","Harappa","TAB:B","Faience","-","fragment","-","??","3","700_before_sign","+000-700-033-711[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1665.2","H-773","H","0","","","Harappa","TAB:B","Faience","plano-convex","complete","R/L","SC","5","700_before_sign","+700-033-711-335-575-413+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1666.1","H-774","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","MT","6","not_adjacent_to_700","+400-525-550-033-705-240+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1666.2","H-774","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","LC","6","700_before_sign","+700-033-711-335-575-413+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1667.2","H-776","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1672.1","H-781","H","0","","","Harappa","TAB:B","-","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1674.2","H-783","H","0","","","Harappa","TAB:B","Clay","cylindrical","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1678.2","H-787","H","0","","","Harappa","TAB:B","-","rectangular","complete","L/R","VX","5","700_before_sign","+400-740-176-700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1680.2","H-789","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1681.1","H-790","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","SS","4","not_adjacent_to_700","+400-740-384-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1681.2","H-790","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1683.2","H-792","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1684.2","H-793","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1686.1","H-795","H","0","","","Harappa","TAB:B","-","cylindrical","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1689.2","H-798","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1690.2","H-799","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1691.2","H-800","H","0","","","Harappa","TAB:B","Faience","plano-convex","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1701.2","H-812","H","0","","","Harappa","TAB:B","Faience","twisted rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1705.2","H-816","H","0","","","Harappa","TAB:B","Faience","hexagonal","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1707.2","H-818","H","0","","","Harappa","TAB:B","Faience","notched oval","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1710.1","H-821","H","0","","","Harappa","TAB:B","-","fish","complete","L/R","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1711.1","H-822","H","0","","","Harappa","TAB:B","-","fish","complete","L/R","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1714.2","H-824","H","0","","","Harappa","TAB:B","-","oval","fragment","R/L","UC","2","700_after_sign","]033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1716.1","H-827","H","0","","","Harappa","TAB:B","-","cylindrical","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1720.2","H-834","H","0","","","Harappa","TAB:B","Faience","circular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1724.2","H-838","H","0","","","Harappa","TAB:B","Faience","circular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1730.2","H-844","H","0","","","Harappa","TAB:B","-","prism","fragment","-","UC","1","not_adjacent_to_700","]033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1732.2","H-846","H","0","","","Harappa","TAB:B","Faience","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1733.2","H-847","H","0","","","Harappa","TAB:B","Faience","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1734.2","H-848","H","0","","","Harappa","TAB:B","Faience","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1737.1","H-851","H","0","","","Harappa","TAB:B","Faience","conical","fragment","-","UC","1","not_adjacent_to_700","+033[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1741.2","H-857","H","0","","","Harappa","TAB:B","-","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1759.2","H-876","H","0","","","Harappa","TAB:B","Steatite","cylindrical","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1773.1","H-891","H","0","","","Harappa","TAB:I","Steatite","rectangular","slightly chipped","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1782.2","H-900","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1786.2","H-904","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VX","6","700_before_sign","+700-033-900-645-368-817+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","310.1","H-911","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SC","3","not_adjacent_to_700","+416-590-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","310.2","H-911","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","ZN","2","not_adjacent_to_700","+033-255+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1794.1","H-914","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","??","2","not_adjacent_to_700","+415-033-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1794.2","H-914","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1796.2","H-916","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1804.2","H-924","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1805.2","H-925","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1807.1","H-927","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1808.1","H-928","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1809.1","H-929","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1811.2","H-931","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1814.1","H-934","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1815.2","H-935","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1817.2","H-937","H","0","","","Harappa","TAB:I","Steatite","rectangular","fragment","R/L","??","1","not_adjacent_to_700","+000-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1822.2","H-942","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1828.2","H-948","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1829.1","H-949","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1830.2","H-950","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+033-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1831.2","H-951","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1836.2","H-959","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1838.2","H-961","H","0","","","Harappa","TAB:I","Steatite","rectangular-rounded","slightly chipped","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1853.2","H-976","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1855.2","H-978","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1856.1","H-979","H","0","","","Harappa","TAB:I","-","prism","slightly chipped","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1862.2","H-986","H","0","","","Harappa","TAB:I","Steatite","prism","fragment","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1863.2","H-987","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1865.1","H-990","H","0","","","Harappa","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1866.1","H-992","H","0","","","Harappa","POT:T:g","Clay","-","fragment","-","??","2","not_adjacent_to_700","+820-033-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1167.1","H-1019","H","0","","","Harappa","BEAD","-","square","complete","NR","NU","1","not_adjacent_to_700","+033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
