target,prev,exact_cells,terminal_cells,terminal_share,sites,types,examples
093,002,1,0,0,1,1,M-1765:002-093-033:+215-031-480-140-632-705-002-093-033+
033,093,1,1,1,1,1,M-1765:093-033-<END>:+215-031-480-140-632-705-002-093-033+
519,760,1,0,0,1,1,M-1753:760-519-240:+740-760-519-240-002-861+
240,519,1,0,0,1,1,M-1753:519-240-002:+740-760-519-240-002-861+
319,690,1,0,0,1,1,M-1710:690-319-617:+690-319/617-255-140+
617,319,1,0,0,1,1,M-1710:319-617-255:+690-319/617-255-140+
255,617,1,0,0,1,1,M-1710:617-255-140:+690-319/617-255-140+
140,255,1,1,1,1,1,M-1710:255-140-<END>:+690-319/617-255-140+
002,042,1,0,0,1,1,M-1721:042-002-820:+740-042-002-820+
803,161,1,1,1,1,1,M-1699:161-803-<END>:+161-803+
440,741,1,1,1,1,1,M-888:741-440-<END>:+520-220-240-741-440+
029,032,2,1,0.5,2,1,M-1848:032-029-<END>:+032-029+ | -:032-029-002:+740-032-029-002-281+
520,621,3,0,0,1,1,M-1709:621-520-220:+621-520-220-002-817+ | M-296:621-520-220:+621-520-220-060-880+ | M-1150:621-520-231:+621-520-231-240-002-456+
233,773,1,0,0,1,1,M-1668:773-233-803:+740-773-233-803-002-320-705-125+
320,002,1,0,0,1,1,M-1668:002-320-705:+740-773-233-803-002-320-705-125+
705,320,1,0,0,1,1,M-1668:320-705-125:+740-773-233-803-002-320-705-125+
125,705,1,1,1,1,1,M-1668:705-125-<END>:+740-773-233-803-002-320-705-125+
371,405,1,0,0,1,1,M-1684:405-371-031:+405-371-031+
031,371,1,1,1,1,1,M-1684:371-031-<END>:+405-371-031+
017,760,2,0,0,1,1,M-1717:760-017-503:+740-760-017-503-368-817+ | M-859:760-017-503:+740-760-017-503+
368,503,1,0,0,1,1,M-1717:503-368-817:+740-760-017-503-368-817+
615,752,2,0,0,1,1,-:752-615-503:+740-752-615-503+ | M-2046:752-615-503:+740-752-615-503+
031,064,1,0,0,1,1,M-1974:064-031-400:+064-031-400-521-002-820+
521,400,1,0,0,1,1,M-1974:400-521-002:+064-031-400-521-002-820+
002,521,1,0,0,1,1,M-1974:521-002-820:+064-031-400-521-002-820+
003,427,1,0,0,1,1,M-1724:427-003-001:+427-003-001-165-309+
165,001,1,0,0,1,1,M-1724:001-165-309:+427-003-001-165-309+
309,165,1,1,1,1,1,M-1724:165-309-<END>:+427-003-001-165-309+
066,240,1,0,0,1,1,M-1879:240-066-556:+740-636-240-066-556+
556,066,1,1,1,1,1,M-1879:066-556-<END>:+740-636-240-066-556+
032,407,6,0,0,1,1,M-2053:407-032-520:+407-032-520-095-585-017-220+ | M-547:407-032-520:+407-032-520-095-585-017-231+ | M-548:407-032-520:+407-032-520-095-585-017-231+ | M-549:407-032-520:+407-032-520-095-585-017-231+ | M-1555:407-032-520:+407-032-520-095-585-017-231+
520,032,8,0,0,1,2,M-2053:032-520-095:+407-032-520-095-585-017-220+ | M-1661:032-520-919:+520-070-219-002-861-032-520-919-140+ | M-547:032-520-095:+407-032-520-095-585-017-231+ | M-548:032-520-095:+407-032-520-095-585-017-231+ | M-549:032-520-095:+407-032-520-095-585-017-231+
585,095,7,0,0,1,1,M-2053:095-585-017:+407-032-520-095-585-017-220+ | M-547:095-585-017:+407-032-520-095-585-017-231+ | M-548:095-585-017:+407-032-520-095-585-017-231+ | M-549:095-585-017:+407-032-520-095-585-017-231+ | M-599:095-585-017:+408-032-520-095-585-017-220+
240,923,4,0,0,1,2,M-1760:923-240-235:+740-923-240-235-060-820+ | M-7:923-240-002:+407-845-140-740-101-923-240-002-861+ | M-405:923-240-235:+740-923-240-235-806+ | M-1166:923-240-002:+740-923-240-002-817+
458,390,1,1,1,1,1,M-1712:390-458-<END>:+240-741-390-458+
850,900,3,0,0,1,1,M-2054:900-850-407:+740-900-850-407-061-845-806+ | M-582:900-850-407:+740-900-850-407-061-845-806+ | M-603:900-850-407:+740-900-850-407-845-806+
407,850,3,0,0,1,1,M-2054:850-407-061:+740-900-850-407-061-845-806+ | M-582:850-407-061:+740-900-850-407-061-845-806+ | M-603:850-407-845:+740-900-850-407-845-806+
061,407,8,0,0,1,3,M-2054:407-061-845:+740-900-850-407-061-845-806+ | M-171:407-061-740:+407-061-740-923-233-806-060-692+ | M-408:407-061-002:+407-061-002-817+ | M-567:407-061-845:+407-061-845-240-798+ | M-568:407-061-845:+407-061-845-240-798+
845,061,6,0,0,1,1,M-2054:061-845-806:+740-900-850-407-061-845-806+ | M-567:061-845-240:+407-061-845-240-798+ | M-568:061-845-240:+407-061-845-240-798+ | M-569:061-845-240:+407-061-845-240-798+ | M-582:061-845-806:+740-900-850-407-061-845-806+
806,845,3,3,1,1,1,M-2054:845-806-<END>:+740-900-850-407-061-845-806+ | M-582:845-806-<END>:+740-900-850-407-061-845-806+ | M-603:845-806-<END>:+740-900-850-407-845-806+
002,268,1,0,0,1,1,M-1791:268-002-840:+740-760-268-002-840-032+
840,002,2,0,0,1,2,M-1791:002-840-032:+740-760-268-002-840-032+ | M-490:002-840-016:+850-140-803-002-840-016+
741,844,1,0,0,1,1,M-1889:844-741-031:+390-844-741-031-371+
371,031,1,1,1,1,1,M-1889:031-371-<END>:+390-844-741-031-371+
240,455,2,0,0,1,1,M-808:455-240-235:+740-455-240-235-060-820+ | M-1096:455-240-235:+740-455-240-235+
049,760,1,0,0,1,1,M-1711:760-049-002:+740-760-049-002-817+
435,798,1,0,0,1,1,M-1772:798-435-255:+740-400-142-061-002-798-435-255-705+
590,820,1,1,1,1,1,M-1761:820-590-<END>:+820-590+
806,923,1,1,1,1,1,M-1784:923-806-<END>:+740-923-806+
156,002,1,0,0,1,1,M-1810:002-156-920:+740-100-140-003-002-156-920+
920,156,1,1,1,1,1,M-1810:156-920-<END>:+740-100-140-003-002-156-920+
575,590,2,2,1,1,1,M-1900:590-575-<END>:+520-240-741-590-575+ | M-960:590-575-<END>:+520-240-740-590-575+
001,416,3,0,0,1,2,M-1763:416-001-565:+416-001-565-740-220-032-002-861+ | M-1267:416-001-740:+416-001-740-720-175-002-861+ | M-1284:416-001-520:+416-001-520-240-806-002-502-031+
565,001,1,0,0,1,1,M-1763:001-565-740:+416-001-565-740-220-032-002-861+
240,503,3,2,0.6666666666666666,1,1,M-1891:503-240-<END>:+400-740-017-503-240+ | M-30:503-240-235:+740-752-017-503-240-235-806+ | M-1727:503-240-<END>:+520-070-503-240+
838,740,1,0,0,1,1,M-1821:740-838-741:+740-838-741-390-900-140+
741,838,3,0,0,1,1,M-1821:838-741-390:+740-838-741-390-900-140+ | M-1690:838-741-958:+520-070-220-032-240-838-741-958-220-278+ | M-306:838-741-092:+621-740-798-838-741-092-850+
900,390,1,0,0,1,1,M-1821:390-900-140:+740-838-741-390-900-140+
140,900,1,1,1,1,1,M-1821:900-140-<END>:+740-838-741-390-900-140+
746,142,1,0,0,1,1,M-1977:142-746-140:+617-142-746-140+
140,746,1,1,1,1,1,M-1977:746-140-<END>:+617-142-746-140+
096,861,1,1,1,1,1,M-2089:861-096-<END>:+002-861-096+
202,645,1,0,0,1,1,M-1762:645-202-001:+645-202-001-820+
001,202,1,0,0,1,1,M-1762:202-001-820:+645-202-001-820+
690,323,1,1,1,1,1,M-2041:323-690-<END>:+323-690+
060,690,2,0,0,1,2,M-2041:690-060-550:+740-690-060-550+ | M-501:690-060-550:+740-690-060-550+
745,171,1,1,1,1,1,M-1822:171-745-<END>:+031-032-171-745+
844,294,1,1,1,1,1,-:294-844-<END>:+294-844+
031,565,1,0,0,1,1,M-1741:565-031-416:+565-031-416-140-220-001+
416,031,1,0,0,1,1,M-1741:031-416-140:+565-031-416-140-220-001+
140,416,1,0,0,1,1,M-1741:416-140-220:+565-031-416-140-220-001+
001,220,2,1,0.5,1,1,M-1741:220-001-<END>:+565-031-416-140-220-001+ | M-1843:220-001-820:+520-220-001-820-220-063-315+
906,590,1,1,1,1,1,-:590-906-<END>:+590-906+
575,791,1,0,0,1,1,M-1671:791-575-413:+791-575-413/740-222-176-060-920+
740,413,1,0,0,1,1,M-1671:413-740-222:+791-575-413/740-222-176-060-920+
176,222,1,0,0,1,1,M-1671:222-176-060:+791-575-413/740-222-176-060-920+
032,865,1,0,0,1,1,M-1769:865-032-226:+865-032/226-032-700-605+
605,700,1,1,1,1,1,M-1769:700-605-<END>:+865-032/226-032-700-605+
055,151,2,1,0.5,1,1,M-1885:151-055-240:+151-055-240-235+ | M-988:151-055-<END>:+151-055+
920,390,2,0,0,1,2,M-1955:390-920-322:+390-920-322-803-002-820+ | M-1838:390-920-323:+390-920-323+
322,920,2,1,0.5,1,1,M-1955:920-322-803:+390-920-322-803-002-820+ | M-380:920-322-<END>:+137-003-001-740-920-322+
803,322,1,0,0,1,1,M-1955:322-803-002:+390-920-322-803-002-820+
240,350,2,0,0,1,1,M-1757:350-240-741:+504-350-240-741-060-920+ | M-285:350-240-002:+504-350-240-002-861+
219,070,1,0,0,1,1,M-1661:070-219-002:+520-070-219-002-861-032-520-919-140+
032,861,2,0,0,1,2,M-1661:861-032-520:+520-070-219-002-861-032-520-919-140+ | M-1346:861-032-233:+740-861-032-233-803-002-820+
919,520,2,0,0,1,2,M-1661:520-919-140:+520-070-219-002-861-032-520-919-140+ | M-355:520-919-140:+740-877-032-033-705-231-235-002-861-360-520-919-140+
140,919,2,2,1,1,2,M-1661:919-140-<END>:+520-070-219-002-861-032-520-919-140+ | M-355:919-140-<END>:+740-877-032-033-705-231-235-002-861-360-520-919-140+
741,592,2,0,0,1,1,M-1790:592-741-060:+592-741-060-920+ | M-854:592-741-060:+592-741-060-920+
060,231,5,0,0,1,1,M-1804:231-060-820:+740-798-231-060-820+ | M-69:231-060-692:+740-803-231-060-692+ | M-666:231-060-692:+740-440-231-060-692+ | M-873:231-060-550:+520-033-705-231-060-550+ | M-1181:231-060-692:+740-927-231-060-692+
031,243,2,0,0,1,1,M-1714:243-031-740:+617-243-031-740-861+ | M-160:243-031-002:+151-243-031-002-820-741+
235,388,2,1,0.5,1,1,M-1817:388-235-<END>:+740-388-235+ | M-793:388-235-240:+740-388-235-240-798-002-861+
891,060,2,2,1,1,1,M-1793:060-891-<END>:+226-032-060-891+ | M-1695:060-891-<END>:+740-337-484-031-060-891+
132,924,1,0,0,1,1,M-1899:924-132-002:+924-132-002-861+
002,132,1,0,0,1,1,M-1899:132-002-861:+924-132-002-861+
268,360,1,0,0,1,1,M-2078:360-268-252:+360-268-252-326+
252,268,1,0,0,1,1,M-2078:268-252-326:+360-268-252-326+
326,252,1,1,1,1,1,M-2078:252-326-<END>:+360-268-252-326+
390,176,1,0,0,1,1,M-1770:176-390-090:+740-176-390-090-390+
090,390,1,0,0,1,1,M-1770:390-090-390:+740-176-390-090-390+
390,090,1,1,1,1,1,M-1770:090-390-<END>:+740-176-390-090-390+
323,920,2,2,1,1,2,M-1838:920-323-<END>:+390-920-323+ | M-398:920-323-<END>:+740-920-323+
140,176,1,1,1,1,1,M-2098:176-140-<END>:+400-740-176-140+
031,003,2,2,1,2,2,M-1928:003-031-<END>:+156-003-031+ | H-1367:003-031-<END>:+480-003-031+
033,555,1,0,0,1,1,M-1693:555-033-706:+527-555-033-706-235-002-817+
006,911,1,1,1,1,1,M-2121:911-006-<END>:+911-006+
927,740,8,3,0.375,1,2,M-1893:740-927-033:+740-927-033-817+ | M-890:740-927-032:+740-927-032-741-208+ | M-951:740-927-240:+740-927-240-031+ | M-974:740-927-741:+740-927-741-060-920+ | M-1179:740-927-<END>:+740-927+
033,927,1,0,0,1,1,M-1893:927-033-817:+740-927-033-817+
817,033,1,1,1,1,1,M-1893:033-817-<END>:+740-927-033-817+
002,455,1,0,0,1,1,M-1789:455-002-368:+740-455-002-368-260+
006,832,1,0,0,1,1,M-2122:832-006-740:+832/006-740/090+
740,006,1,0,0,1,1,M-2122:006-740-090:+832/006-740/090+
005,913,1,0,0,1,1,M-2118:913-005-004:+913-005-004-151-803+
004,005,1,0,0,1,1,M-2118:005-004-151:+913-005-004-151-803+
151,004,1,0,0,1,1,M-2118:004-151-803:+913-005-004-151-803+
803,151,1,1,1,1,1,M-2118:151-803-<END>:+913-005-004-151-803+
004,007,1,1,1,1,1,M-2124:007-004-<END>:+007/004+
061,151,5,3,0.6,2,1,M-1740:151-061-<END>:+151-061+ | M-1901:151-061-156:+151-061/156-002-252-692+ | M-201:151-061-<END>:+151-061+ | M-783:151-061-002:+151-061-002-861+ | K-153:151-061-<END>:+151-061+
031,484,1,0,0,1,1,M-1695:484-031-060:+740-337-484-031-060-891+
768,002,1,1,1,1,1,M-1759:002-768-<END>:+740-032-840-002-768+
297,820,1,0,0,1,1,M-1701:820-297-861:+820-297-861+
861,297,1,1,1,1,1,M-1701:297-861-<END>:+820-297-861+
590,235,1,0,0,1,1,M-2026:235-590-645:+090-740-240-235-590-645-104+
645,590,1,0,0,1,1,M-2026:590-645-104:+090-740-240-235-590-645-104+
104,645,1,1,1,1,1,M-2026:645-104-<END>:+090-740-240-235-590-645-104+
142,002,1,1,1,1,1,M-1686:002-142-<END>:+740-904-220-032-002-142+
322,690,1,1,1,1,1,M-2040:690-322-<END>:+690-322+
033,923,4,0,0,1,2,M-1715:923-033-705:+740-923-033-705-060-692+ | -:923-033-705:+001-740-923-033-705+ | M-527:923-033-706:+001-740-923-033-706+ | M-1482:923-033-706:+740-923-033-706+
233,072,1,0,0,1,1,M-1681:072-233-740:+520-072-233-740-798-002-861-832+
832,861,1,1,1,1,1,M-1681:861-832-<END>:+520-072-233-740-798-002-861-832+
761,350,1,0,0,1,1,M-1707:350-761-032:+298-350-761-032-060-572+
032,761,1,0,0,1,1,M-1707:761-032-060:+298-350-761-032-060-572+
572,060,1,1,1,1,1,M-1707:060-572-<END>:+298-350-761-032-060-572+
219,151,1,1,1,1,1,M-1837:151-219-<END>:+151-219+
821,368,1,0,0,1,1,M-1745:368-821-055:+368-821-055-031-002-031-892+
055,821,1,0,0,1,1,M-1745:821-055-031:+368-821-055-031-002-031-892+
031,055,2,0,0,2,2,M-1745:055-031-002:+368-821-055-031-002-031-892+ | -:055-031-319:+416-150-002-055-031-319-001-924+
838,585,1,0,0,1,1,M-2106:585-838-240:+400-740-585-838-240+
240,838,1,1,1,1,1,M-2106:838-240-<END>:+400-740-585-838-240+
750,400,1,0,0,1,1,M-1921:400-750-090:+400-750-090+
090,750,1,1,1,1,1,M-1921:750-090-<END>:+400-750-090+
005,390,6,2,0.3333333333333333,1,2,M-1927:390-005-002:+390-005-002-817+ | M-1983:390-005-<END>:+390-005+ | M-1907:390-005-002:+390-005-002-455-511+ | M-20:390-005-002:+390-005-002-861-036-460-513+ | M-254:390-005-<END>:+435-255-390-005+
031,061,2,0,0,1,1,M-1883:061-031-002:+090-740-035-171-061-031-002-069+ | M-837:061-031-741:+740-142-061-031-741-125-575+
069,002,1,1,1,1,1,M-1883:002-069-<END>:+090-740-035-171-061-031-002-069+
156,061,1,0,0,1,1,M-1901:061-156-002:+151-061/156-002-252-692+
002,156,2,0,0,1,1,M-1901:156-002-252:+151-061/156-002-252-692+ | M-780:156-002-820:+740-773-156-002-820+
692,252,1,1,1,1,1,M-1901:252-692-<END>:+151-061/156-002-252-692+
220,070,1,0,0,1,1,M-1690:070-220-032:+520-070-220-032-240-838-741-958-220-278+
240,032,2,0,0,1,1,M-1690:032-240-838:+520-070-220-032-240-838-741-958-220-278+ | M-38:032-240-235:+740-690-435-255-220-032-240-235-002-390-125-632-032+
838,240,1,0,0,1,1,M-1690:240-838-741:+520-070-220-032-240-838-741-958-220-278+
958,741,1,0,0,1,1,M-1690:741-958-220:+520-070-220-032-240-838-741-958-220-278+
220,958,1,0,0,1,1,M-1690:958-220-278:+520-070-220-032-240-838-741-958-220-278+
278,220,1,1,1,1,1,M-1690:220-278-<END>:+520-070-220-032-240-838-741-958-220-278+
400,790,2,0,0,1,1,M-1767:790-400-296:+790/400-296-350-892-632-032+ | M-748:790-400-798:+790/400-798-243+
296,400,1,0,0,1,1,M-1767:400-296-350:+790/400-296-350-892-632-032+
350,296,1,0,0,1,1,M-1767:296-350-892:+790/400-296-350-892-632-032+
632,892,1,0,0,1,1,M-1767:892-632-032:+790/400-296-350-892-632-032+
503,463,2,2,1,2,2,M-1980:463-503-<END>:+740-463-503+ | C-94:463-503-<END>:+740-463-503+
877,003,1,1,1,1,1,M-1888:003-877-<END>:+156-003-877+
531,390,1,0,0,1,1,M-1911:390-531-002:+621-390-531-002-820+
002,531,1,0,0,1,1,M-1911:531-002-820:+621-390-531-002-820+
240,255,4,0,0,1,2,M-1691:255-240-741:+740-690-435-255-240-741-906+ | M-369:255-240-220:+740-690-435-255-240-220-415-806-742-060-920+ | M-377:255-240-235:+740-690-435-255-240-235+ | M-671:255-240-235:+740-690-435-255-240-235-745-060-920+
906,741,1,1,1,1,1,M-1691:741-906-<END>:+740-690-435-255-240-741-906+
861,455,1,1,1,1,1,M-1796:455-861-<END>:+740-032-840-740-455-861+
121,740,1,1,1,1,1,M-1910:740-121-<END>:+520-240-031-001-740-121+
017,898,1,0,0,1,1,M-2129:898-017-645:+898-017-645-002-817+
645,017,1,0,0,1,1,M-2129:017-645-002:+898-017-645-002-817+
002,645,1,0,0,1,1,M-2129:645-002-817:+898-017-645-002-817+
752,031,1,0,0,1,1,M-1954:031-752-033:+740-407-590-031-752-033-705-220-415-798-002-861+
033,752,1,0,0,1,1,M-1954:752-033-705:+740-407-590-031-752-033-705-220-415-798-002-861+
832,241,1,0,0,1,1,M-1732:241-832-740:+241-832-740-176+
740,832,1,0,0,1,1,M-1732:832-740-176:+241-832-740-176+
060,220,4,0,0,1,1,M-1768:220-060-820:+740-798-220-060-820+ | M-256:220-060-550:+930/804-220-060-550+ | M-296:220-060-880:+621-520-220-060-880+ | M-921:220-060-297:+550-740-220-060-297-630+
240,226,1,0,0,1,1,M-1738:226-240-235:+226-240-235-060-692+
741,004,1,0,0,1,1,M-1731:004-741-617:+390-004-741-617+
900,817,1,0,0,1,1,M-1673:817-900-241:+817-900-241-368-260+
241,900,1,0,0,1,1,M-1673:900-241-368:+817-900-241-368-260+
368,241,1,0,0,1,1,M-1673:241-368-260:+817-900-241-368-260+
220,840,2,1,0.5,1,1,M-2014:840-220-<END>:+740-032-840-220+ | M-453:840-220-002:+740-032-840-220-002-861+
798,550,1,0,0,1,1,M-2014:550-798-220:+527-550-798-220+
002,388,2,0,0,2,1,M-1830:388-002-820:+740-388-002-820+ | -:388-002-390:+151-032-388-002-390-705+
335,760,4,0,0,2,2,M-2024:760-335-803:+740-760-335-803+ | M-221:760-335-220:+740-760-335-220-032-002-820+ | M-1155:760-335-002:+740-760-335-002-033-705+ | Rgr-1:760-335-741:+740-760-335-741-060-920+
803,335,1,1,1,1,1,M-2024:335-803-<END>:+740-760-335-803+
083,740,1,0,0,1,1,M-1887:740-083-235:+740-083-235-240+
235,083,1,0,0,1,1,M-1887:083-235-240:+740-083-235-240+
877,061,1,1,1,1,1,M-1818:061-877-<END>:+740-061-877+
741,384,1,0,0,1,1,M-1771:384-741-859:+740-384-741-859+
859,741,1,1,1,1,1,M-1771:741-859-<END>:+740-384-741-859+
474,806,1,0,0,1,1,M-1957:806-474-013:+154-806-474-013-820+
013,474,1,0,0,1,1,M-1957:474-013-820:+154-806-474-013-820+
820,013,4,4,1,2,2,M-1957:013-820-<END>:+154-806-474-013-820+ | M-400:013-820-<END>:+617-142-013-820+ | M-1979:013-820-<END>:+740-923-013-820+ | -:013-820-<END>:+390-016-013-820+
236,705,2,1,0.5,1,2,M-1978:705-236-<END>:+405-061-033-705-236+ | M-959:705-236-803:+520-033-705-236-803+
759,741,1,1,1,1,1,M-1801:741-759-<END>:+520-400-350-031-741-759+
260,004,1,1,1,1,1,M-1831:004-260-<END>:+390-004-260+
741,165,1,0,0,1,1,M-1747:165-741-031:+165-741-031-060-692+
019,760,1,0,0,1,1,M-1752:760-019-002:+740-760-019-002-817+
002,019,1,0,0,1,1,M-1752:019-002-817:+740-760-019-002-817+
460,740,9,0,0,1,2,M-1820:740-460-510:+740-460-510+ | M-1730:740-460-510:+740-460-510-220-065-393+ | M-58:740-460-503:+740-460-503-002-817+ | M-281:740-460-510:+740-460-510-250-853+ | M-723:740-460-510:+740-460-510-235-220-032-002-861+
140,820,2,0,0,1,1,M-1853:820-140-005:+032-820-140-005+ | M-634:820-140-820:+679-740-220-415-001-820-812-820-140-820+
005,140,1,1,1,1,1,M-1853:140-005-<END>:+032-820-140-005+
617,450,1,0,0,1,1,M-1834:450-617-033:+450-617-033/740-463-510-741-252-791+
510,463,2,1,0.5,2,1,M-1834:463-510-741:+450-617-033/740-463-510-741-252-791+ | -:463-510-<END>:+520-463-510+
741,510,1,0,0,1,1,M-1834:510-741-252:+450-617-033/740-463-510-741-252-791+
252,741,2,0,0,1,1,M-1834:741-252-791:+450-617-033/740-463-510-741-252-791+ | M-725:741-252-530:+090-740-220-003-741-252-530+
791,252,1,1,1,1,1,M-1834:252-791-<END>:+450-617-033/740-463-510-741-252-791+
231,255,1,1,1,1,1,-:255-231-<END>:+740-690-435-255-231+
479,749,1,1,1,1,1,-:749-479-<END>:+749-479+
240,013,1,1,1,1,1,M-2108:013-240-<END>:+400-740-840-013-240+
261,879,1,1,1,1,1,M-1896:879-261-<END>:+879-261+
235,455,1,0,0,1,1,M-1972:455-235-798:+740-455-235-798-742-460-353+
742,798,2,0,0,1,1,M-1972:798-742-460:+740-455-235-798-742-460-353+ | M-387:798-742-060:+226-032-798-742-060-920+
460,742,1,0,0,1,1,M-1972:742-460-353:+740-455-235-798-742-460-353+
353,460,1,1,1,1,1,M-1972:460-353-<END>:+740-455-235-798-742-460-353+
260,760,1,0,0,1,1,M-1841:760-260-220:+740-760-260/220-255-220-063-315+
220,260,1,0,0,1,1,M-1841:260-220-255:+740-760-260/220-255-220-063-315+
255,220,3,1,0.3333333333333333,2,1,M-1841:220-255-220:+740-760-260/220-255-220-063-315+ | M-133:220-255-812:+527-550-240-220-255-812-906-388+ | -:220-255-<END>:+740-760-175-220-255+
315,063,2,2,1,1,1,M-1841:063-315-<END>:+740-760-260/220-255-220-063-315+ | M-1843:063-315-<END>:+520-220-001-820-220-063-315+
235,803,1,1,1,1,1,M-1845:803-235-<END>:+740-803-235+
904,100,2,0,0,1,2,M-1985:100-904-717:+100-904-717-220-415-806-742+ | M-606:100-904-033:+740-100-904-033-705-231-798+
717,904,1,0,0,1,1,M-1985:904-717-220:+100-904-717-220-415-806-742+
742,806,2,1,0.5,1,1,M-1985:806-742-<END>:+100-904-717-220-415-806-742+ | M-369:806-742-060:+740-690-435-255-240-220-415-806-742-060-920+
063,407,3,0,0,2,2,-:407-063-845:+407-063-845-240-798+ | M-403:407-063-520:+407-063-520-095+ | Ns-60:407-063-740:+407-063-740-176-236-798-002-297-350-125-413+
845,063,1,0,0,1,1,-:063-845-240:+407-063-845-240-798+
511,455,1,1,1,1,1,M-1907:455-511-<END>:+390-005-002-455-511+
368,220,1,0,0,1,1,M-1687:220-368-817:+520-220-368-817+
033,840,1,0,0,1,1,M-1723:840-033-705:+740-032-840-033-705-798+
798,705,2,1,0.5,1,1,M-1723:705-798-<END>:+740-032-840-033-705-798+ | M-54:705-798-002:+236-240-033-705-798-002-820+
717,002,1,0,0,1,1,M-1667:002-717-820:+740-690-435-255-220-032-002-717-820+
820,717,1,1,1,1,1,M-1667:717-820-<END>:+740-690-435-255-220-032-002-717-820+
742,440,1,0,0,1,1,M-709:440-742-060:+740-100-001-440-742-060-920+
060,742,7,0,0,2,2,M-709:742-060-920:+740-100-001-440-742-060-920+ | M-59:742-060-920:+368-003-742-060-920+ | M-68:742-060-920:+690-518/090-740-176-742-060-920+ | M-369:742-060-920:+740-690-435-255-240-220-415-806-742-060-920+ | M-387:742-060-920:+226-032-798-742-060-920+
645,740,1,0,0,1,1,M-1780:740-645-003:+740-645-003-741-070-255+
070,741,3,1,0.3333333333333333,1,2,M-1780:741-070-255:+740-645-003-741-070-255+ | M-494:741-070-255:+032-840-221-150-741-070-255+ | M-495:741-070-<END>:+032-840-267-150-741-070+
220,510,1,0,0,1,1,M-1730:510-220-065:+740-460-510-220-065-393+
393,065,1,1,1,1,1,M-1730:065-393-<END>:+740-460-510-220-065-393+
015,390,1,0,0,1,1,M-1833:390-015-002:+390-015-002-861+
002,015,1,0,0,1,1,M-1833:015-002-861:+390-015-002-861+
803,220,3,1,0.3333333333333333,1,1,M-1776:220-803-741:+520-220-803-741-262+ | M-117:220-803-055:+520-033-705-220-803-055-002-820+ | M-249:220-803-<END>:+140-165-740-176-220-803+
262,741,1,1,1,1,1,M-1776:741-262-<END>:+520-220-803-741-262+
125,400,1,0,0,1,1,M-1700:400-125-745:+400-125-745+
745,125,1,1,1,1,1,M-1700:125-745-<END>:+400-125-745+
200,906,1,0,0,1,1,M-1785:906-200-740:+906-200/740-100-415-033-702+
740,200,1,0,0,1,1,M-1785:200-740-100:+906-200/740-100-415-033-702+
702,033,1,1,1,1,1,M-1785:033-702-<END>:+906-200/740-100-415-033-702+
585,407,3,0,0,1,1,-:407-585-033:+407-585-033-705-233-235-806+ | M-513:407-585-233:+407-585-233+ | M-1524:407-585-033:+407-585-033-705-233-235-806+
033,585,2,0,0,1,1,-:585-033-705:+407-585-033-705-233-235-806+ | M-1524:585-033-705:+407-585-033-705-233-235-806+
232,097,1,0,0,1,1,M-1703:097-232-416:+151-097-232-416+
416,232,1,1,1,1,1,M-1703:232-416-<END>:+151-097-232-416+
700,097,2,0,0,1,2,M-2104:097-700-034:+151-097-700-034+ | M-478:097-700-004:+400-097-700-004+
072,406,1,0,0,1,1,M-1961:406-072-002:+406-072-002-817+
002,072,2,0,0,1,2,M-1961:072-002-817:+406-072-002-817+ | M-1169:072-002-270:+520-033-705-220-032/231-072-002-270-633-032+
556,527,1,1,1,1,1,M-2088:527-556-<END>:+527-556+
255,861,2,0,0,1,1,M-1:861-255-371:+001-368-861-255-371+ | M-91:861-255-416:+740-100-798-220-032-002-861-255-416+
371,255,1,1,1,1,1,M-1:255-371-<END>:+001-368-861-255-371+
032,717,1,0,0,1,1,M-3:717-032-521:+717-032-521+
521,032,1,1,1,1,1,M-3:032-521-<END>:+717-032-521+
465,298,1,0,0,1,1,M-4:298-465-033:+298-465-033-705-231-002-564-617-033+
033,465,1,0,0,1,1,M-4:465-033-705:+298-465-033-705-231-002-564-617-033+
564,002,1,0,0,1,1,M-4:002-564-617:+298-465-033-705-231-002-564-617-033+
