"source_row_id","cisi","cisi_prefix","is_h2218_h2239","region","site","period","phase","material","shape","preservation","type","sides","direction","class","sign_count","horizontal_mm","vertical_mm","thickness_mm","text","tokens","target_signs_present","adjacent_target_patterns","exact_text_class","same_cisi_texts","has_companion_861_003","has_companion_156_003","has_companion_154_003","has_companion_400_740_176","accepted_decipherment_claim"
"1897.1","K-23","K","0","Inter-Riverine","Kalibangan","2","Late","Steatite","square","complete","SEAL:S","1","R/L","IT","5","21.5","21.5","7 - 13","+740-441-002-820-033+","740 441 002 820 033","033","","non_exact_or_longer","+740-441-002-820-033+","0","0","0","0","0"
"1921.1","K-60","K","0","Inter-Riverine","Kalibangan","2","Late","Terracotta","rectangular","complete","SEAL:R","1","-","SS","3","38","17","0 - 23","+390-143-033+","390 143 033","033","","non_exact_or_longer","+390-143-033+","0","0","0","0","0"
"1934.2","K-77","K","0","Inter-Riverine","Kalibangan","-","-","Faience","cuboid","fragment","TAB:B","2","-","UC","1","0","10.5","4","]033[","033","033","","non_exact_or_longer","+400-740-000[;]033[","0","0","0","0","0"
"1936.1","K-80","K","0","Inter-Riverine","Kalibangan","-","-","-","square","slightly chipped","TAG:L","1","R/L","??","5","30","30","0","+156-031-060-368-206-000+","156 031 060 368 206 000","156","","non_exact_or_longer","+156-031-060-368-206-000+","0","0","0","0","0"
"1940.1","K-85","K","0","Inter-Riverine","Kalibangan","2","Late","-","-","complete","TAG:L","1","R/L","IT","4","27","27","0","+520-033-002-861+","520 033 002 861","033","","non_exact_or_longer","+520-033-002-861+","0","0","0","0","0"
"1944.2","K-89","K","0","Inter-Riverine","Kalibangan","-","-","-","-","fragment","TAG:L","4","R/L","??","3","0","0","0","+000-033-705-000-002-000+","000 033 705 000 002 000","033","","non_exact_or_longer","+000-033-705-000-002-000+;+000-491-000-000-000+;+001-350-002-595-390-000+;+090-740-362-002-360-832+","0","0","0","0","0"
"1949.1","K-95","K","0","Inter-Riverine","Kalibangan","-","-","Clay","-","fragment","POT:T:g","1","-","??","2","0","0","0","]000-227-033-000[","000 227 033 000","033","","non_exact_or_longer","]000-227-033-000[","0","0","0","0","0"
"1950.1","K-96","K","0","Inter-Riverine","Kalibangan","-","-","-","-","fragment","POT:T:g","1","R/L","??","4","0","0","0","]033-220-520-032-000[","033 220 520 032 000","033","","non_exact_or_longer","]033-220-520-032-000[","0","0","0","0","0"
"1968.1","Krs-1","other","0","Gujarat/Kutch","Khirsara","-","-","-","cuboid-convex","complete","SEAL:R","1","R/L","LC","10","42","13","4 - 12","+215-001-480-306-813-033-060-413-346-706+","215 001 480 306 813 033 060 413 346 706","033","","non_exact_or_longer","+215-001-480-306-813-033-060-413-346-706+","0","0","0","0","0"
"1974.1","Kd-9","other","0","Lower Indus","Kot-Diji","-","-","Clay","-","fragment","POT:T:g","1","-","AN","2","0","0","0","+033-095+","033 095","033","","non_exact_or_longer","+033-095+","0","0","0","0","0"
"1978.1","Kd-14","other","0","Lower Indus","Kot-Diji","-","-","Clay","-","fragment","POT:T:g","1","-","NU","2","0","0","0","+033-003+","033 003","033","","non_exact_or_longer","+033-003+","0","0","0","0","0"
"1989.1","L-10","L","0","Gujarat/Kutch","Lothal","-","III","Steatite","square","partly damaged","SEAL:S","1","R/L","??","8","35.6","35.6","0","+520-033-705-233-240-460-491-002-000+","520 033 705 233 240 460 491 002 000","033","","non_exact_or_longer","+520-033-705-233-240-460-491-002-000+","0","0","0","0","0"
"1994.1","L-16","L","0","Gujarat/Kutch","Lothal","Layer13","II","Steatite","square","complete","SEAL:S","1","R/L","AN","2","25.4","25.4","0","+154-004+","154 004","154","","non_exact_or_longer","+154-004+","0","0","0","0","0"
"1999.1","L-21","L","0","Gujarat/Kutch","Lothal","Layer 4","III","Steatite","square","complete","SEAL:S","1","R/L","IT","4","25.4","25.4","0","+156-142-060-820+","156 142 060 820","156","","non_exact_or_longer","+156-142-060-820+","0","0","0","0","0"
"2014.1","L-42","L","0","Gujarat/Kutch","Lothal","-","-","-","square","complete","SEAL:S","1","R/L","SS","2","17","17","0","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"2054.1","L-102","L","0","Gujarat/Kutch","Lothal","Layer 3","IV","Steatite","cuboid","complete","SEAL:R","1","R/L","AN","2","34.8","19.1","0","+154-005+","154 005","154","","non_exact_or_longer","+154-005+","0","0","0","0","0"
"2088.1","L-146","L","0","Gujarat/Kutch","Lothal","Layer 8","IV","Clay","-","fragment","TAG:O","1","R/L","SS","3","44.5","25.4","0","+520-033-705+","520 033 705","033","","non_exact_or_longer","+520-033-705+","0","0","0","0","0"
"2110.3","L-188","L","0","Gujarat/Kutch","Lothal","Layer 3","III","Clay","-","fragment","TAG","3","R/L","??","1","31.8","19.1","0","+033-000[","033 000","033","","non_exact_or_longer","+033-000[;+520-000[;+740-000[","0","0","0","0","0"
"2137.1","L-221","L","0","Gujarat/Kutch","Lothal","-","-","-","-","fragment","POT:T:g","1","R/L","UC","2","0","0","0","+154-118[","154 118","154","","non_exact_or_longer","+154-118[","0","0","0","0","0"
"2149.1","L-271","L","0","Gujarat/Kutch","Lothal","-","-","-","-","fragment","POT:T:g","1","L/R","MT","3","0","0","0","+156-031-240+","156 031 240","156","","non_exact_or_longer","+156-031-240+","0","0","0","0","0"
"2154.1","-","-","0","Lower Indus","Mohenjo-daro","-","-","Steatite","-","fragment","SEAL","1","R/L","??","1","0","0","0","]000-033-000[","000 033 000","033","","non_exact_or_longer","]000-033-000[","0","0","0","0","0"
"2178.1","M-1696","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","7","29.2","29.2","0","+520-033-705-220-415-002-861+","520 033 705 220 415 002 861","033","","non_exact_or_longer","+520-033-705-220-415-002-861+","0","0","0","0","0"
"2193.1","M-1766","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","9","27.9","27.9","0","+740-032-845-240-002-269-892-810-033+","740 032 845 240 002 269 892 810 033","033","","non_exact_or_longer","+740-032-845-240-002-269-892-810-033+","0","0","0","0","0"
"2202.1","M-2005","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","fragment","POT:T:g","1","R/L","??","4","0","0","0","+808-033-002-000-031+","808 033 002 000 031","033","","non_exact_or_longer","+808-033-002-000-031+","0","0","0","0","0"
"2217.1","-","-","0","Lower Indus","Mohenjo-daro","Late","I","Steatite","rectangular","fragment","SEAL:R","1","R/L","??","3","19.6","12.4","7.6","]000-033-706-806[","000 033 706 806","033","","non_exact_or_longer","]000-033-706-806[","0","0","0","0","0"
"2223.1","M-1986","M","0","Lower Indus","Mohenjo-daro","Late","I","Steatite","rectangular","fragment","SEAL:R","1","R/L","SS","3","16.8","7.6","6.1","+154-806-468+","154 806 468","154","","non_exact_or_longer","+154-806-468+","0","0","0","0","0"
"2231.1","M-1688","M","0","Lower Indus","Mohenjo-daro","Late","II","Steatite","square","complete","SEAL:S","1","R/L","LC","12","31.2","31.2","0.7","+125-435-255-002-286-220-031-012-031-455-033-590+","125 435 255 002 286 220 031 012 031 455 033 590","033","","non_exact_or_longer","+125-435-255-002-286-220-031-012-031-455-033-590+","0","0","0","0","0"
"2245.1","M-1890","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","chipped","SEAL:S","1","R/L","UC","5","22.4","22.4","7.1","+520-033-705-240-235[","520 033 705 240 235","033","","non_exact_or_longer","+520-033-705-240-235[","0","0","0","0","0"
"2255.1","M-1765","M","0","Lower Indus","Mohenjo-daro","Late","II","Steatite","square","complete","SEAL:S","1","R/L","LC","9","25.9","25.7","7.6","+215-031-480-140-632-705-002-093-033+","215 031 480 140 632 705 002 093 033","033","","non_exact_or_longer","+215-031-480-140-632-705-002-093-033+","0","0","0","0","0"
"2269.1","M-1963","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","rectangular","chipped","SEAL:R","1","L/R","??","2","22.9","12.7","0","+000-034-104+","000 034 104","034","","non_exact_or_longer","+000-034-104+","0","0","0","0","0"
"2305.1","M-1828","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","1","R/L","SS","2","22.1","21.6","7.9","+156-142+","156 142","156","","non_exact_or_longer","+156-142+","0","0","0","0","0"
"2307.1","M-1779","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","square","chipped","SEAL:S","1","R/L","SS","2","25.4","25.4","6.9","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"2310.1","M-1810","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","MS","7","21.1","20.8","7.1","+740-100-140-003-002-156-920+","740 100 140 003 002 156 920","156","","non_exact_or_longer","+740-100-140-003-002-156-920+","0","0","0","0","0"
"2325.1","M-1735","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","SS","2","25.4","24.9","7.1","+156-031+","156 031","156","","non_exact_or_longer","+156-031+","0","0","0","0","0"
"2326.1","M-1967","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","rectangular","chipped","SEAL:R","1","R/L","UC","5","27.9","15.2","10.2","+520-033-705-002-585[","520 033 705 002 585","033","","non_exact_or_longer","+520-033-705-002-585[","0","0","0","0","0"
"2357.1","M-1928","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","2","R/L","SS","3","33.5","33.5","9.9","+156-003-031+","156 003 031","156","156_003","non_exact_or_longer","+000-233-220-002-861+;+156-003-031+;+850-031+","0","0","0","0","0"
"2359.1","M-1693","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","LP","7","31.8","31.8","10.2","+527-555-033-706-235-002-817+","527 555 033 706 235 002 817","033","","non_exact_or_longer","+527-555-033-706-235-002-817+","0","0","0","0","0"
"2360.1","M-1971","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","rectangular","complete","SEAL:R","1","R/L","??","6","35.8","12.4","8.4","+000-550-033-706-220-415-798+","000 550 033 706 220 415 798","033","","non_exact_or_longer","+000-550-033-706-220-415-798+","0","0","0","0","0"
"2364.1","M-1893","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","CT","4","35.1","35.1","9.7","+740-927-033-817+","740 927 033 817","033","","non_exact_or_longer","+740-927-033-817+","0","0","0","0","0"
"2385.1","M-1715","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","square","complete","SEAL:S","1","R/L","IT","6","30","30","6.4","+740-923-033-705-060-692+","740 923 033 705 060 692","033","","non_exact_or_longer","+740-923-033-705-060-692+","0","0","0","0","0"
"2402.1","M-1901","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","2L","6","29.2","29.2","8.1 - 16.8","+151-061/156-002-252-692+","151 061 156 002 252 692","156","","non_exact_or_longer","+151-061/156-002-252-692+","0","0","0","0","0"
"2407.1","M-1888","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","SS","3","21.8","21.8","6.6","+156-003-877+","156 003 877","156","156_003","non_exact_or_longer","+156-003-877+","0","0","0","0","0"
"2416.1","-","-","0","Lower Indus","Mohenjo-daro","-","-","Faience","circular","complete","TAB:B","1","R/L","??","5","0","0","0 - 7.6","+740-390-590-033-705-000+","740 390 590 033 705 000","033","","non_exact_or_longer","+740-390-590-033-705-000+","0","0","0","0","0"
"2422.1","M-1954","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","rectangular","complete","SEAL:R","1","R/L","LP","12","41.9","15.2","0","+740-407-590-031-752-033-705-220-415-798-002-861+","740 407 590 031 752 033 705 220 415 798 002 861","033","","non_exact_or_longer","+740-407-590-031-752-033-705-220-415-798-002-861+","0","0","0","0","0"
"2443.1","M-1957","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","rectangular","complete","SEAL:R","1","R/L","IT","5","30.5","14","0","+154-806-474-013-820+","154 806 474 013 820","154","","non_exact_or_longer","+154-806-474-013-820+","0","0","0","0","0"
"2445.1","M-1978","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","rectangular","complete","SEAL:R","1","R/L","SC","5","24.1","7.6","0","+405-061-033-705-236+","405 061 033 705 236","033","","non_exact_or_longer","+405-061-033-705-236+","0","0","0","0","0"
"2463.1","M-1834","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","2L","9","21.6","21.6","0","+450-617-033/740-463-510-741-252-791+","450 617 033 740 463 510 741 252 791","033","","non_exact_or_longer","+450-617-033/740-463-510-741-252-791+","0","0","0","0","0"
"2473.1","M-1665","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","chipped","SEAL:S","1","R/L","LP","9","38.1","38.1","0","+520-033-705-233-240-002-610-125-032+","520 033 705 233 240 002 610 125 032","033","","non_exact_or_longer","+520-033-705-233-240-002-610-125-032+","0","0","0","0","0"
"2478.1","M-1906","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","7","33","33","0","+520-033-705-233-235-060-820+","520 033 705 233 235 060 820","033","","non_exact_or_longer","+520-033-705-233-235-060-820+","0","0","0","0","0"
"2486.1","M-1723","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LT","6","30.5","30.5","0","+740-032-840-033-705-798+","740 032 840 033 705 798","033","","non_exact_or_longer","+740-032-840-033-705-798+","0","0","0","0","0"
"2488.2","-","-","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","2","R/L","MS","5","25","19","0","+001-740-923-033-705+","001 740 923 033 705","033","","non_exact_or_longer","+001-740-923-033-705+","0","0","0","0","0"
"2521.1","M-1785","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","fragment","SEAL:S","1","R/L","2L","7","24.1","0","0","+906-200/740-100-415-033-702+","906 200 740 100 415 033 702","033","","non_exact_or_longer","+906-200/740-100-415-033-702+","0","0","0","0","0"
"2523.1","-","-","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LT","7","35","21","0","+407-585-033-705-233-235-806+","407 585 033 705 233 235 806","033","","non_exact_or_longer","+407-585-033-705-233-235-806+","0","0","0","0","0"
"2526.1","M-1662","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","partly damaged","SEAL:S","1","R/L","??","7","47","47","0","+520-033-706-233-002-817-192-000+","520 033 706 233 002 817 192 000","033","","non_exact_or_longer","+520-033-706-233-002-817-192-000+","0","0","0","0","0"
"2527.1","M-2104","M","0","Lower Indus","Mohenjo-daro","-","-","Ivory","-","complete","ROD","1","R/L","VX","4","0","7.6","0","+151-097-700-034+","151 097 700 034","034","700_034","non_exact_or_longer","+151-097-700-034+","0","0","0","0","0"
"2533.1","M-4","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LC","9","45.2","44","13.6 - 19","+298-465-033-705-231-002-564-617-033+","298 465 033 705 231 002 564 617 033","033","","non_exact_or_longer","+298-465-033-705-231-002-564-617-033+","0","0","0","0","0"
"2539.1","M-10","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","partly damaged","SEAL:S","1","R/L","LP","11","48.3","48.3","12.9 - 20.6","+405-061-070-032-033-706-235-806-002-267-455+","405 061 070 032 033 706 235 806 002 267 455","033","","non_exact_or_longer","+405-061-070-032-033-706-235-806-002-267-455+","0","0","0","0","0"
"2572.1","M-44","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","8","32","31","0","+740-760-033-705-803-002-920-317+","740 760 033 705 803 002 920 317","033","","non_exact_or_longer","+740-760-033-705-803-002-920-317+","0","0","0","0","0"
"2578.1","M-50","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","9","30.5","30.5","0","+740-585-017-033-705-240-798-002-820+","740 585 017 033 705 240 798 002 820","033","","non_exact_or_longer","+740-585-017-033-705-240-798-002-820+","0","0","0","0","0"
"2582.1","M-54","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","1","R/L","LP","7","33","33","8.4","+236-240-033-705-798-002-820+","236 240 033 705 798 002 820","033","","non_exact_or_longer","+236-240-033-705-798-002-820+","0","0","0","0","0"
"2592.1","M-64","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","square","complete","SEAL:S","1","R/L","IT","6","33.5","32.3","8.4","+520-033-706-060-220-004+","520 033 706 060 220 004","033","","non_exact_or_longer","+520-033-706-060-220-004+","0","0","0","0","0"
"2607.1","M-80","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","IT","5","24.6","24.6","7.4 - 19.4","+156-003-060-368-817+","156 003 060 368 817","156","156_003","non_exact_or_longer","+156-003-060-368-817+","0","0","0","0","0"
"2613.1","M-86","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","complete","SEAL:S","1","R/L","LP","7","30","30","7.6","+520-033-705-231-002-820-700+","520 033 705 231 002 820 700","033","","non_exact_or_longer","+520-033-705-231-002-820-700+","0","0","0","0","0"
"2620.1","M-93","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","1","R/L","SP","5","23.6","23.6","6.4","+156-003-240-741-345+","156 003 240 741 345","156","156_003","non_exact_or_longer","+156-003-240-741-345+","0","0","0","0","0"
"2623.1","M-96","M","0","Lower Indus","Mohenjo-daro","Late","I","Steatite","square","complete","SEAL:S","1","R/L","SS","2","26.7","26.2","7.6","+156-004+","156 004","156","","non_exact_or_longer","+156-004+","0","0","0","0","0"
"2624.1","M-97","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","SS","3","25.1","24.9","8.1","+156-435-255+","156 435 255","156","","non_exact_or_longer","+156-435-255+","0","0","0","0","0"
