id,cisis,text,token_count,duplicate_weight,site,type,material,symbol,cult
3299.1,M-894,+892-070-590-495-520-231-368-861+,8,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,NA
3301.1,M-896,+151-031-090-032-001-505+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3302.1,M-897,+527-550-235-002-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3303.1,M-898,+621-046+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,NA
3304.1,M-899,+154-160-363+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3305.1,M-900,+740-390-590-233-220-415-798-838-002-820+,10,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3306.1,M-901,+090-125-002-861+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3308.1,M-903,+740-772-002-817+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3311.1,M-914,+520-920-320-220-415+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3312.1,M-915,+151-097-031+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3313.1,M-916,+400-806-805+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3314.1,M-917,+740-923-803+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3315.1,M-918,+390-869-002-861+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1,SAN
3317.1,M-920,+267-413-575+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3318.1,M-921,+550-740-220-060-297-630+,6,1,Mohenjo-daro,SEAL:S,NA,Bull1:L,SAN
3322.1,M-926,+740-269-792-741-345+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,NA
3324.1,M-928,+243-705-031+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,SAN
3326.1,M-931,+520-233-803-060-820+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAF
3327.1,M-932,+740-705-171-360-064+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,SAN
3328.1,M-933,+740-390-590-741-821+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:L,SAN
3329.1,M-934,+526-555-235-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3330.1,M-1601|M-935,+740-920-320+,3,2,Mohenjo-daro,POT:T:g|SEAL:S,Clay|Steatite,Bull1:S|None,None|SAF
3331.1,M-936,+520-460+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3332.1,M-937,+740-460-503-031-002-900-615+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,S
3338.1,M-943,+740-176-220-415-798+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3339.1,M-944,+090-740-233-060-368-817+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3340.1,M-945,+740-923-233+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,NA
3342.1,M-947,+400-090-740-035-171-061+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,S
3343.1,M-948,+426-003-002-388-031+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,S
3346.1,M-951,+740-927-240-031+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3349.1,M-954,+481-740-255-360+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,RAN
3350.1,M-955,+031-031-550-003+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:U,NA
3351.1,M-956,+400-520-033-705-233+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAN
3352.1,M-957,+740-760-705-002-577+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3353.1,M-958,+740-772-240-002-900-003-590+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAF
3354.1,M-959,+520-033-705-236-803+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3355.1,M-960,+520-240-740-590-575+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3356.1,M-961,+400-158-460-503+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:X,SAN
3357.1,M-962,+520-220-240-235+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAF
3358.1,M-964,+527-550-741-060-920+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3359.1,M-965,+740-390-590-032-741-527+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,SAN
3360.1,M-967,+401-861-440-220+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3361.1,M-968,+740-923-741-390-590+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,S
3362.1,M-969,+151-243+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3364.1,M-971,+740-416-741-060-920+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAN
3365.1,M-972,+740-142-066+,3,1,Mohenjo-daro,SEAL:S,Faience,Bull1:J,RAN
3366.1,M-973,+621-226+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RBF
3367.1,M-974,+740-927-741-060-920+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,R
3368.1,M-975,+680-297-741-910+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,RAF
3369.1,M-976,+286-645-001-368-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3373.1,M-980,+740-617-550-061-435-093-740-100-415+,9,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3374.1,M-981,+617-142-001-407-371+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAN
3375.1,M-982,+740-825-002+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:U,SAN
3378.1,M-985,+520-070-033-705-233-235-803+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1,NA
3379.1,M-986,+740-760-605+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3381.1,M-988,+151-055+,2,1,Mohenjo-daro,SEAL:S,NA,NA,NA
3383.1,M-991,+156-031-133+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3384.1,M-992,+368-803-031+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAF
3385.1,M-993,+435-001-031+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,SAN
3386.1,M-994,+740-904-690+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,SAN
3389.1,M-997,+590-705-575-920-140+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1,RAN
3390.1,M-998,+820-390-590+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,SAN
3394.1,M-1002,+740-373-031-002-315-850+,6,1,Mohenjo-daro,SEAL:S,NA,Bull1,NA
3421.1,M-1044,+520-220-032-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull,NA
3427.1,M-1052,+679-740-220-032-806-001-595-575-001-095+,10,1,Mohenjo-daro,SEAL:R,NA,NA,NA
3453.1,M-1079,+740-760-033-706-233-803+,6,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,None
3454.1,M-1080,+617-550-033+,3,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3455.1,M-1081,+527-555-055-233-235-741-831-518+,8,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3459.1,M-1085,+740-100-415-798-460-350-002-817+,8,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3460.1,M-1086,+241-235+,2,1,Mohenjo-daro,SEAL:S,NA,Gaur,Trough
3461.1,M-1087,+527-554-001-297-190+,5,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3462.1,M-1088,+740-540-002-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3463.1,M-1089,+151-390-590-002-374-840+,6,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3465.1,M-1091,+241-156-590-706-794-732+,6,1,Mohenjo-daro,SEAL:S,NA,Gaur,Trough
3467.1,M-1095,+861-292-590-520-515-503+,6,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3468.1,M-1096,+740-455-240-235+,4,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3469.1,M-1097,+808-347-061+,3,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3472.1,M-1100,+740-760-315+,3,1,Mohenjo-daro,SEAL:S,Steatite,NA,NA
3474.1,M-1103,+001-820-595-760-706-635+,6,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3475.1,M-1104,+740-564-060-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,NA
3480.1,M-1109,+520-231-002-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,NA
3481.1,M-1110,+740-615-104-002-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3482.1,M-1111,+740-798-745-924-692+,5,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3484.1,M-1113,+550-233-235+,3,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3485.1,M-1114,+740-140-002-741-060-920+,6,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3486.1,M-1115,+740-335-233-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,NA
3488.1,M-1117,+855-297-892+,3,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3490.1,M-1119,+740-803-002-820-741+,5,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3494.1,M-1123,+156-389+,2,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
3497.1,M-1128,+920-388+,2,1,Mohenjo-daro,SEAL:S,NA,Buff,Trough
3501.1,M-1134,+820-595-813-541+,4,1,Mohenjo-daro,SEAL:S,Steatite,Rhin,None
3502.1,M-1135,+740-061-002-400-703+,5,1,Mohenjo-daro,SEAL:S,Steatite,Rhin,SAN
3504.1,M-1137,+740-904-002-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,None,None
3505.1,M-1138,+740-585-017-002-820+,5,1,Mohenjo-daro,SEAL:S,Steatite,Rhin,Trough
3506.1,M-1139,+740-416-621-002-820+,5,1,Mohenjo-daro,SEAL:S,Steatite,Rhin,NA
3508.1,M-1146,+740-772-235+,3,1,Mohenjo-daro,SEAL:S,Steatite,Elep,NA
3509.1,M-1148,+520-220-002-861+,4,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3511.1,M-1150,+621-520-231-240-002-456+,6,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3512.1,M-1151,+241-742-041+,3,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3513.1,M-1152,+740-032-840-235-002-861+,6,1,Mohenjo-daro,SEAL:S,Steatite,Elep,Trough
3516.1,M-1155,+740-760-335-002-033-705+,6,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3517.1,M-1156,+740-690-435-255-233+,5,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3519.1,M-1159,+232-220-032-002-168-032+,6,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3521.1,M-1161,+520-233-031-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Elep,None
3525.1,M-1165,+090-740-920-140-060-692+,6,1,Mohenjo-daro,SEAL:S,Steatite,Tigr,Trough
3526.1,M-1166,+740-923-240-002-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Tigr,Trough
3528.1,M-1168,+740-482+,2,1,Mohenjo-daro,SEAL:S,Steatite,Htgr,None
3533.1,M-1177,+740-760-002-817+,4,1,Mohenjo-daro,SEAL:S,Steatite,CompBull,None
3535.1,M-1179|M-2021,+740-927+,2,2,Mohenjo-daro,SEAL:S|TAB:B,Steatite,Goat:3|Mult,None
3536.1,M-1180,+035-171-158+,3,1,Mohenjo-daro,SEAL:S,Steatite,Goat:3,Plant
3537.1,M-1181,+740-927-231-060-692+,5,1,Mohenjo-daro,SEAL:S,Steatite,Anth,None
3544.1,M-1193,+143-096+,2,1,Mohenjo-daro,SEAL:S,Steatite,None,None
3548.1,M-1197,+435-001-003+,3,1,Mohenjo-daro,SEAL:S,NA,None,None
3550.1,M-1199,+740-048-232+,3,1,Mohenjo-daro,SEAL:S,Silver,Bull1:I,SCF
3551.1,M-1200,+740-255-704-176+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1,NA
3551.2,K-392|M-1200,+390-017+,2,2,Kalibangan|Mohenjo-daro,POT:T:g|SEAL:S,Clay,Bull1,NA
3552.2,M-1202,+035-171-142+,3,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3553.2,M-1203,+595-420-706-140+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3556.1,M-1206,+520-220-034+,3,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,None
3556.2,M-1206,+740-690-435-255-002-861+,6,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,None
3557.1,M-1221,+090-740-100-320-001-300-632+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1,SAN
3559.1,M-1224,+400-090-740-032-840+,5,1,Mohenjo-daro,SEAL:S,Steatite,Mult,Mult
3559.2,M-1224,+401-390-016-853+,4,1,Mohenjo-daro,SEAL:S,Steatite,Mult,Mult
3560.1,M-1225,+740-900-005-877+,4,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3561.1,M-1226,+520-033-705-235-233-002-817+,7,1,Mohenjo-daro,SEAL:S,Steatite,Gaur,Trough
3562.1,M-1228,+001-368-351+,3,1,Mohenjo-daro,SEAL:S,Steatite,None,None
3565.1,M-1233,+402-741-575+,3,1,Mohenjo-daro,SEAL:S,Steatite,None,None
3565.5,M-1233,+033-700-850-002+,4,1,Mohenjo-daro,SEAL:S,Steatite,None,None
3569.1,M-1262,+407-004-001-745-561-586+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3571.1,M-1264,+740-100-456-001-820+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3572.1,M-1265,+740-055-240-220-032-806+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3573.1,M-1266,+740-483-233-235-055+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3574.1,M-1267,+416-001-740-720-175-002-861+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3575.1,M-1268,+740-455-176-002-817+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3576.1,M-1269,+520-033-706-240-235+,5,1,Mohenjo-daro,SEAL:R,NA,None,None
3577.1,M-1270,+154-388-717-706+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3578.1,M-1271,+400-456-503-337-484-920-140+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3579.1,M-1272,+520-070-921-742-615-920+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3580.1,M-1273,+740-055-002-861-603+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3581.1,M-1274,+130-032-905+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3582.1,M-1275,+740-752-440-220-032-798+,6,1,Mohenjo-daro,SEAL:R,NA,None,None
3583.1,M-1276,+159-243-001-740-325+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3584.1,M-1277,+032-905+,2,1,Mohenjo-daro,SEAL:R,NA,None,None
3589.1,M-1284,+416-001-520-240-806-002-502-031+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3595.1,M-1290,+595-820-706+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3604.1,M-1299,+527-550-033-705-233-002-817+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3611.1,M-1306,+740-405-590-806-002-820+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3612.1,M-1307,+740-460-503+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3613.1,M-1308,+740-032-055-001-407-004+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3615.1,M-1310,+407-004-001-740-407-590-235+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3616.1,M-1311,+520-400-354-002-817+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3617.1,M-1312,+400-740-220+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3619.1,M-1314,+407-016-001-740-923+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3620.1,M-1315,+617-142-240+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3621.1,M-1316,+127-381-292-590-032-901-620+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3622.1,M-1317,+154-070+,2,1,Mohenjo-daro,SEAL:R,NA,None,None
3623.1,M-1318,+740-460-503-002-880+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3625.1,M-1320,+527-555-231-240-798+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3627.1,M-1322,+423-003-491+,3,1,Mohenjo-daro,SEAL:R,NA,None,None
3628.1,M-1323,+740-798-405-590-033-706-806+,7,1,Mohenjo-daro,SEAL:R,NA,None,None
3646.1,M-1341,+016-002-595-342-632+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3647.1,M-1342,+740-680-090-585-017+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3648.1,M-1343,+740-390-590-235-002-861+,6,1,Mohenjo-daro,SEAL,Steatite,None,None
3650.1,M-1346,+740-861-032-233-803-002-820+,7,1,Mohenjo-daro,SEAL:R,NA,None,None
3651.1,M-1350,+406-371-220-415-803-742-920-320+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3652.1,M-1351,+527-555-235+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3657.1,M-1358,+032-002-900-285+,4,1,Mohenjo-daro,SEAL:R,NA,None,None
3663.1,M-1364,+405-003-060-820+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3665.1,M-1366,+740-483-803-626-061+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
3670.1,M-1371|M-1381,+527-550-002-370+,4,2,Mohenjo-daro,POT:T:s,Clay,None,None
3671.1,M-1372,+154-101+,2,1,Mohenjo-daro,POT:T:s,Clay,None,None
3673.1,M-1375,+790-032-033-705+,4,1,Mohenjo-daro,POT:T:s,Steatite,None,None
3675.1,M-1379,+740-540-920+,3,1,Mohenjo-daro,POT:T:s,Clay,None,None
3679.1,M-1383,+740-575-017-031-741-060-920+,7,1,Mohenjo-daro,TAG:R,Clay,Bull1,SAN
3680.1,M-1384,+904-004-821-001-480-850-595-391+,8,1,Mohenjo-daro,TAG:L,Clay,None,None
3681.1,M-1385,+740-760-032-002-817+,5,2,Mohenjo-daro,TAG:P,Clay,Bull1,NA
3684.1,M-1390,+400-525-550+,3,1,Mohenjo-daro,TAB:B,Clay,Mult,None
3688.1,M-1396,+520-033-705-803-853+,5,1,Mohenjo-daro,TAB:B,Clay,Bull1,NA
3690.1,M-1399,+167-704+,2,2,Mohenjo-daro,TAB:B,Clay,Mult,Mult
3697.1,M-1408,+400-740-033-503+,4,1,Mohenjo-daro,TAB:B,Clay,None,SAN
3705.1,M-1418,+176-103+,2,1,Mohenjo-daro,TAB:B,Faience,None,None
3705.2,M-1418,+740-100-415-240+,4,1,Mohenjo-daro,TAB:B,Faience,None,None
3706.2,M-1419,+400-158-806-467+,4,1,Mohenjo-daro,TAB:B,Faience,None,None
3709.1,M-1424,+875-700-384-125+,4,1,Mohenjo-daro,TAB:B,NA,Gaur,Trough
3709.2,M-1424,+740-482-803-745-450-575+,6,1,Mohenjo-daro,TAB:B,NA,Gaur,Trough
3711.1,M-1426,+740-760-036-220-415-798-002-861+,8,1,Mohenjo-daro,TAB:B,Clay,None,None
3712.1,M-1427,+484-140-002-220-627-615-906-388+,8,1,Mohenjo-daro,TAG:O,Clay,Bull1,None
3713.1,M-1429,+090-740-792-740-220-003-803+,7,1,Mohenjo-daro,TAB:B,NA,Mult,None
3714.1,M-1430|M-1782,+740-384+,2,4,Mohenjo-daro,SEAL:S|TAB:B,Clay,Bull1|Mult,None|SAN
3719.1,M-1438,+400-740-923-226-032+,5,1,Mohenjo-daro,SEAL:R,NA,None,None
3727.1,M-1448,+740-176-233-831+,4,1,Mohenjo-daro,TAB:C,Copper,Othr,None
3730.1,M-1452,+740-176-231-806+,4,1,Mohenjo-daro,TAB:C,Copper,Othr,None
3734.2,M-1457,+790-740-100-405-590+,5,1,Mohenjo-daro,TAB:C,Copper,Loop,None
3735.1,M-1458,+407-004-001-617-142+,5,1,Mohenjo-daro,TAB:C,Copper,NA,NA
3736.1,M-1461,+740-798-233+,3,1,Mohenjo-daro,TAB:C,Copper,NA,NA
3737.2,M-1465,+740-773+,2,1,Mohenjo-daro,TAB:C,Copper,None,None
3738.1,M-1470,+617-142-001-595-095-717-747+,7,1,Mohenjo-daro,TAB:C,Copper,Bull1:W,Trough
3741.1,M-1475,+424-003-001-900-740-690-435-255+,8,1,Mohenjo-daro,TAB:C,Copper,Buff,Trough
3742.1,M-1476|M-1479|M-1480,+422-003-900-740-690-435-255+,7,3,Mohenjo-daro,TAB:C,Copper,Buff,Trough
3747.1,M-1482|M-1483|M-1484|M-1485|M-1486|M-1488|M-2042,+740-923-033-706+,4,7,Mohenjo-daro,TAB:C,Copper,Elep,Trough
3757.1,M-1497|M-1499,+740-100-176-422-003+,5,2,Mohenjo-daro,TAB:C,Copper,Othr,Trough
3773.1,M-1520,+740-222-220-235+,4,1,Mohenjo-daro,TAB:C,Copper,Othr,None
3776.1,M-1523|M-1524,+407-585-033-705-233-235-806+,7,2,Mohenjo-daro,TAB:C,Copper,Comp,Trough
3779.1,M-1529,+617-142-597-032-904+,5,1,Mohenjo-daro,TAB:C,Copper,Comp,None
3782.1,M-1532,+407-004-002-365-460-495+,6,1,Mohenjo-daro,TAB:C,Copper,Othr,None
3788.1,M-1548,+740-690-435-255-231+,5,1,Mohenjo-daro,TAB:C,Copper,None,None
3788.2,M-1548,+749-479+,2,1,Mohenjo-daro,TAB:C,Copper,None,None
3798.1,M-1569,+904-032-904+,3,1,Mohenjo-daro,TAB:C,Copper,NA,NA
3800.1,M-1576,+241-220-235-803+,4,1,Mohenjo-daro,POT:T:g,Clay,None,None
3801.1,M-1577,+740-031-226+,3,1,Mohenjo-daro,POT:T:g,Clay,None,None
3823.1,M-1629,+705-032-595-090-175+,5,1,Mohenjo-daro,BNGL,Stoneware,None,None
3842.1,M-1652,+031-645-645-031+,4,1,Mohenjo-daro,ROD,Ivory,None,None
3843.1,M-1654,+740-100-031+,3,1,Mohenjo-daro,MISC,NA,Bult,None
3844.1,M-1658,+165-900+,2,1,Mohenjo-daro,MISC,NA,None,None
3848.1,M-859,+740-760-017-503+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3853.1,Ns-5,+090-740-220-016-002-820+,6,1,Nausharo,SEAL:S,Steatite,Bull1:J,HBF
3854.1,Ns-6,+520-240-060-922+,4,1,Nausharo,SEAL:S,Steatite,Bull1:J,SAF
3856.1,Ns-8,+740-033-495+,3,1,Nausharo,SEAL:S,Steatite,Bull1,SAN
3859.1,Nd-2,+400-798-255+,3,1,Nindowari-damb,SEAL:S,NA,Bull1:W,RAF
3868.1,Rgr-3,+130-032-820+,3,2,Rakhigarhi,TAG:W,NA,Bull1,SAN
3869.1,Rgr-1,+740-760-335-741-060-920+,6,1,Rakhigarhi,SEAL:S,NA,Bull1:J,SAN
3873.1,Rpr-1,+400-226-415+,3,1,Rupar,TAB:I,NA,Bult,None
3874.1,Sh-69,+426-003+,2,1,Shortughai,SEAL:S,Steatite,Rhin,None
3875.1,Sktd-1,+390-004-002-390-125-820+,6,1,Surkotada,SEAL:S,NA,Bull1,RAN
3876.1,Sktd-2,+740-060-390-803-740+,5,1,Surkotada,SEAL:S,NA,None,None
3892.1,?-3,+002-368-590-900+,4,1,Unknown,SEAL:S,NA,None,None
3894.1,?-5,+555-233-002-820+,4,1,Unknown,TAB:B,NA,None,None
3895.1,?-6,+740-702-061-002-817+,5,1,Unknown,TAB:B,NA,None,None
3905.1,M-1664,+812-500-060-920+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAF
3906.1,M-1666,+740-690-435-255-742-615-380+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAN
3907.1,M-1669,+740-390+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3908.1,M-1670,+740-760-001-233-002-861+,6,1,Mohenjo-daro,SEAL:S,NA,Bull1:II,SAN
3909.1,M-1698,+740-482-033-705-002-861-803+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAF
3912.1,H-1550,+031-700+,2,1,Harappa,POT:T:g,NA,NA,NA
3915.1,H-1021,+090-740-235-741-572-368+,6,1,Harappa,SEAL:S,NA,Bull1:W,SAN
3916.1,H-1022,+368-861-501-031+,4,1,Harappa,SEAL:S,NA,Bull1:W,SAN
3918.1,H-1024,+740-443-388-231+,4,1,Harappa,SEAL:S,NA,Bull1:W,SAN
3921.1,H-1036,+153-031-700+,3,1,Harappa,SEAL:S,NA,Bull1,SAN
3924.1,H-1046,+151-390-590+,3,1,Harappa,SEAL:S,NA,Bull1:W,NA
3925.1,H-1048,+740-032-840-235-002-817+,6,1,Harappa,SEAL:S,NA,Bull1:W,SAF
3926.1,H-1049,+405-004-002-933+,4,1,Harappa,SEAL:S,NA,Bull1:W,SAN
3927.1,H-1075,+742-440-556+,3,1,Harappa,SEAL:R,NA,None,None
3930.1,H-1076,+740-611-706-002-820+,5,1,Harappa,SEAL:R,NA,None,None
3934.1,H-2282,+034-032-032+,3,1,Harappa,POT:T:g,Clay,None,None
3949.1,H-1126,+740-850+,2,2,Harappa,TAB:B,NA,None,None
3950.1,H-1084,+220-032+,2,1,Harappa,POT:T:s,Clay,None,None
3953.1,W-1,+365-527+,2,1,Wattoowala,SEAL:S,Steatite,Goat:6,None
3978.1,H-1148,+615-352+,2,1,Harappa,TAB:B,Faience,None,None
3984.1,M-1727,+520-070-503-240+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAN
3985.1,M-1736,+520-033-705-235-240-741-903-903+,8,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,SAN
3987.1,M-1773,+740-752-460-510+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1,SAN
3991.1,M-1823,+390-004-002-031-376+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,RAN
3992.1,M-1825,+157-031-002-390-705+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1,S
3993.1,M-1835,+154-900-004-001-390-032+,6,1,Mohenjo-daro,SEAL:S,NA,Bull1:O,SAN
3995.1,M-1843,+520-220-001-820-220-063-315+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:I,SAF
4001.1,M-1894,+740-440-233-002-413-368-031+,7,1,Mohenjo-daro,SEAL:S,NA,Zebu,None
4002.1,M-1909,+368-005-002-590-455+,5,1,Mohenjo-daro,SEAL:S,NA,Rhin,None
4004.1,M-1930,+455-922+,2,1,Mohenjo-daro,SEAL:S,NA,None,None
4004.2,M-1930,+400-804+,2,1,Mohenjo-daro,SEAL:S,NA,None,None
4005.1,M-1958,+740-903-850-033-706-235+,6,1,Mohenjo-daro,SEAL:R,NA,None,None
4007.1,M-1962,+155-806-468+,3,1,Mohenjo-daro,SEAL:R,NA,None,None
