null_model,iteration,join_rows,admin_or_name_join_rows,distinct_join_sites
random_site_aliases_mesopotamia_only,2699,25,6,6
random_site_aliases_mesopotamia_only,2700,31,4,6
random_site_aliases_mesopotamia_only,2701,34,6,5
random_site_aliases_mesopotamia_only,2702,31,5,6
random_site_aliases_mesopotamia_only,2703,32,8,6
random_site_aliases_mesopotamia_only,2704,36,5,6
random_site_aliases_mesopotamia_only,2705,36,8,6
random_site_aliases_mesopotamia_only,2706,42,7,5
random_site_aliases_mesopotamia_only,2707,49,10,5
random_site_aliases_mesopotamia_only,2708,25,6,5
random_site_aliases_mesopotamia_only,2709,31,8,6
random_site_aliases_mesopotamia_only,2710,34,5,6
random_site_aliases_mesopotamia_only,2711,46,9,5
random_site_aliases_mesopotamia_only,2712,32,8,5
random_site_aliases_mesopotamia_only,2713,25,4,6
random_site_aliases_mesopotamia_only,2714,35,10,6
random_site_aliases_mesopotamia_only,2715,39,9,5
random_site_aliases_mesopotamia_only,2716,30,4,5
random_site_aliases_mesopotamia_only,2717,33,5,6
random_site_aliases_mesopotamia_only,2718,35,8,6
random_site_aliases_mesopotamia_only,2719,32,5,6
random_site_aliases_mesopotamia_only,2720,31,5,6
random_site_aliases_mesopotamia_only,2721,40,9,6
random_site_aliases_mesopotamia_only,2722,35,8,6
random_site_aliases_mesopotamia_only,2723,28,8,6
random_site_aliases_mesopotamia_only,2724,34,8,6
random_site_aliases_mesopotamia_only,2725,31,4,6
random_site_aliases_mesopotamia_only,2726,33,8,6
random_site_aliases_mesopotamia_only,2727,37,12,6
random_site_aliases_mesopotamia_only,2728,28,12,6
random_site_aliases_mesopotamia_only,2729,41,12,6
random_site_aliases_mesopotamia_only,2730,38,6,6
random_site_aliases_mesopotamia_only,2731,35,12,6
random_site_aliases_mesopotamia_only,2732,29,5,6
random_site_aliases_mesopotamia_only,2733,32,4,6
random_site_aliases_mesopotamia_only,2734,38,16,6
random_site_aliases_mesopotamia_only,2735,29,6,6
random_site_aliases_mesopotamia_only,2736,32,4,6
random_site_aliases_mesopotamia_only,2737,29,5,6
random_site_aliases_mesopotamia_only,2738,31,4,6
random_site_aliases_mesopotamia_only,2739,30,4,6
random_site_aliases_mesopotamia_only,2740,33,9,6
random_site_aliases_mesopotamia_only,2741,29,9,6
random_site_aliases_mesopotamia_only,2742,29,5,6
random_site_aliases_mesopotamia_only,2743,33,6,6
random_site_aliases_mesopotamia_only,2744,29,5,5
random_site_aliases_mesopotamia_only,2745,29,5,6
random_site_aliases_mesopotamia_only,2746,26,7,5
random_site_aliases_mesopotamia_only,2747,30,7,6
random_site_aliases_mesopotamia_only,2748,43,13,6
random_site_aliases_mesopotamia_only,2749,28,5,6
random_site_aliases_mesopotamia_only,2750,29,4,6
random_site_aliases_mesopotamia_only,2751,34,4,5
random_site_aliases_mesopotamia_only,2752,41,8,6
random_site_aliases_mesopotamia_only,2753,30,9,6
random_site_aliases_mesopotamia_only,2754,36,8,6
random_site_aliases_mesopotamia_only,2755,24,4,6
random_site_aliases_mesopotamia_only,2756,37,8,5
random_site_aliases_mesopotamia_only,2757,45,4,6
random_site_aliases_mesopotamia_only,2758,29,5,6
random_site_aliases_mesopotamia_only,2759,25,8,6
random_site_aliases_mesopotamia_only,2760,46,7,6
random_site_aliases_mesopotamia_only,2761,25,4,6
random_site_aliases_mesopotamia_only,2762,29,8,6
random_site_aliases_mesopotamia_only,2763,25,6,6
random_site_aliases_mesopotamia_only,2764,34,5,6
random_site_aliases_mesopotamia_only,2765,28,6,6
random_site_aliases_mesopotamia_only,2766,44,8,6
random_site_aliases_mesopotamia_only,2767,50,16,6
random_site_aliases_mesopotamia_only,2768,36,8,6
random_site_aliases_mesopotamia_only,2769,30,10,6
random_site_aliases_mesopotamia_only,2770,31,5,5
random_site_aliases_mesopotamia_only,2771,35,7,6
random_site_aliases_mesopotamia_only,2772,33,5,6
random_site_aliases_mesopotamia_only,2773,25,4,6
random_site_aliases_mesopotamia_only,2774,29,5,6
random_site_aliases_mesopotamia_only,2775,44,12,6
random_site_aliases_mesopotamia_only,2776,34,9,5
random_site_aliases_mesopotamia_only,2777,33,9,6
random_site_aliases_mesopotamia_only,2778,41,12,6
random_site_aliases_mesopotamia_only,2779,25,4,6
random_site_aliases_mesopotamia_only,2780,41,8,6
random_site_aliases_mesopotamia_only,2781,37,4,6
random_site_aliases_mesopotamia_only,2782,35,5,6
random_site_aliases_mesopotamia_only,2783,26,6,6
random_site_aliases_mesopotamia_only,2784,33,4,6
random_site_aliases_mesopotamia_only,2785,31,13,6
random_site_aliases_mesopotamia_only,2786,25,4,6
random_site_aliases_mesopotamia_only,2787,38,5,6
random_site_aliases_mesopotamia_only,2788,28,4,6
random_site_aliases_mesopotamia_only,2789,36,9,6
random_site_aliases_mesopotamia_only,2790,27,4,6
random_site_aliases_mesopotamia_only,2791,22,4,5
random_site_aliases_mesopotamia_only,2792,33,8,6
random_site_aliases_mesopotamia_only,2793,37,10,6
random_site_aliases_mesopotamia_only,2794,32,12,6
random_site_aliases_mesopotamia_only,2795,45,8,6
random_site_aliases_mesopotamia_only,2796,36,13,6
random_site_aliases_mesopotamia_only,2797,41,9,6
random_site_aliases_mesopotamia_only,2798,29,5,6
random_site_aliases_mesopotamia_only,2799,31,12,6
random_site_aliases_mesopotamia_only,2800,43,9,6
random_site_aliases_mesopotamia_only,2801,25,4,6
random_site_aliases_mesopotamia_only,2802,27,8,6
random_site_aliases_mesopotamia_only,2803,37,12,6
random_site_aliases_mesopotamia_only,2804,37,13,6
random_site_aliases_mesopotamia_only,2805,33,4,6
random_site_aliases_mesopotamia_only,2806,31,4,5
random_site_aliases_mesopotamia_only,2807,30,4,6
random_site_aliases_mesopotamia_only,2808,36,4,6
random_site_aliases_mesopotamia_only,2809,31,4,6
random_site_aliases_mesopotamia_only,2810,30,6,6
random_site_aliases_mesopotamia_only,2811,34,9,6
random_site_aliases_mesopotamia_only,2812,37,10,5
random_site_aliases_mesopotamia_only,2813,43,12,5
random_site_aliases_mesopotamia_only,2814,25,5,6
random_site_aliases_mesopotamia_only,2815,43,9,5
random_site_aliases_mesopotamia_only,2816,35,4,6
random_site_aliases_mesopotamia_only,2817,30,4,6
random_site_aliases_mesopotamia_only,2818,24,4,6
random_site_aliases_mesopotamia_only,2819,41,6,5
random_site_aliases_mesopotamia_only,2820,25,5,6
random_site_aliases_mesopotamia_only,2821,37,9,6
random_site_aliases_mesopotamia_only,2822,38,13,5
random_site_aliases_mesopotamia_only,2823,25,5,6
random_site_aliases_mesopotamia_only,2824,37,9,6
random_site_aliases_mesopotamia_only,2825,36,4,6
random_site_aliases_mesopotamia_only,2826,41,13,5
random_site_aliases_mesopotamia_only,2827,33,9,6
random_site_aliases_mesopotamia_only,2828,38,13,6
random_site_aliases_mesopotamia_only,2829,30,5,5
random_site_aliases_mesopotamia_only,2830,28,9,6
random_site_aliases_mesopotamia_only,2831,29,4,6
random_site_aliases_mesopotamia_only,2832,34,6,6
random_site_aliases_mesopotamia_only,2833,28,6,6
random_site_aliases_mesopotamia_only,2834,38,5,6
random_site_aliases_mesopotamia_only,2835,24,4,6
random_site_aliases_mesopotamia_only,2836,33,6,6
random_site_aliases_mesopotamia_only,2837,38,10,4
random_site_aliases_mesopotamia_only,2838,26,8,6
random_site_aliases_mesopotamia_only,2839,35,8,6
random_site_aliases_mesopotamia_only,2840,26,6,6
random_site_aliases_mesopotamia_only,2841,30,5,5
random_site_aliases_mesopotamia_only,2842,37,8,6
random_site_aliases_mesopotamia_only,2843,31,6,6
random_site_aliases_mesopotamia_only,2844,37,8,6
random_site_aliases_mesopotamia_only,2845,35,9,6
random_site_aliases_mesopotamia_only,2846,35,5,6
random_site_aliases_mesopotamia_only,2847,24,4,5
random_site_aliases_mesopotamia_only,2848,33,5,6
random_site_aliases_mesopotamia_only,2849,27,4,6
random_site_aliases_mesopotamia_only,2850,33,9,6
random_site_aliases_mesopotamia_only,2851,31,9,5
random_site_aliases_mesopotamia_only,2852,28,4,6
random_site_aliases_mesopotamia_only,2853,38,6,6
random_site_aliases_mesopotamia_only,2854,30,4,5
random_site_aliases_mesopotamia_only,2855,54,16,5
random_site_aliases_mesopotamia_only,2856,32,8,6
random_site_aliases_mesopotamia_only,2857,37,9,6
random_site_aliases_mesopotamia_only,2858,34,8,6
random_site_aliases_mesopotamia_only,2859,26,6,6
random_site_aliases_mesopotamia_only,2860,39,8,6
random_site_aliases_mesopotamia_only,2861,35,5,6
random_site_aliases_mesopotamia_only,2862,34,5,5
random_site_aliases_mesopotamia_only,2863,34,11,6
random_site_aliases_mesopotamia_only,2864,35,8,6
random_site_aliases_mesopotamia_only,2865,41,8,6
random_site_aliases_mesopotamia_only,2866,30,5,6
random_site_aliases_mesopotamia_only,2867,36,5,6
random_site_aliases_mesopotamia_only,2868,34,9,6
random_site_aliases_mesopotamia_only,2869,37,9,6
random_site_aliases_mesopotamia_only,2870,44,13,6
random_site_aliases_mesopotamia_only,2871,33,4,5
random_site_aliases_mesopotamia_only,2872,33,9,6
random_site_aliases_mesopotamia_only,2873,33,13,6
random_site_aliases_mesopotamia_only,2874,37,9,6
random_site_aliases_mesopotamia_only,2875,46,10,6
random_site_aliases_mesopotamia_only,2876,35,10,6
random_site_aliases_mesopotamia_only,2877,34,4,5
random_site_aliases_mesopotamia_only,2878,32,8,6
random_site_aliases_mesopotamia_only,2879,25,5,6
random_site_aliases_mesopotamia_only,2880,35,4,6
random_site_aliases_mesopotamia_only,2881,36,9,6
random_site_aliases_mesopotamia_only,2882,38,8,6
random_site_aliases_mesopotamia_only,2883,23,4,6
random_site_aliases_mesopotamia_only,2884,37,5,6
random_site_aliases_mesopotamia_only,2885,45,10,5
random_site_aliases_mesopotamia_only,2886,38,9,6
random_site_aliases_mesopotamia_only,2887,30,4,5
random_site_aliases_mesopotamia_only,2888,37,12,6
random_site_aliases_mesopotamia_only,2889,32,9,6
random_site_aliases_mesopotamia_only,2890,34,9,6
random_site_aliases_mesopotamia_only,2891,31,7,6
random_site_aliases_mesopotamia_only,2892,28,8,6
random_site_aliases_mesopotamia_only,2893,27,6,5
random_site_aliases_mesopotamia_only,2894,30,8,6
random_site_aliases_mesopotamia_only,2895,38,8,6
random_site_aliases_mesopotamia_only,2896,32,5,6
random_site_aliases_mesopotamia_only,2897,27,6,6
random_site_aliases_mesopotamia_only,2898,28,6,6
random_site_aliases_mesopotamia_only,2899,38,9,6
random_site_aliases_mesopotamia_only,2900,31,4,5
random_site_aliases_mesopotamia_only,2901,38,8,5
random_site_aliases_mesopotamia_only,2902,35,9,6
random_site_aliases_mesopotamia_only,2903,26,5,6
random_site_aliases_mesopotamia_only,2904,28,4,6
random_site_aliases_mesopotamia_only,2905,30,4,5
random_site_aliases_mesopotamia_only,2906,27,4,6
random_site_aliases_mesopotamia_only,2907,38,10,6
random_site_aliases_mesopotamia_only,2908,21,5,5
random_site_aliases_mesopotamia_only,2909,39,9,6
random_site_aliases_mesopotamia_only,2910,28,9,6
random_site_aliases_mesopotamia_only,2911,28,4,5
random_site_aliases_mesopotamia_only,2912,33,4,6
random_site_aliases_mesopotamia_only,2913,32,9,6
random_site_aliases_mesopotamia_only,2914,35,8,6
random_site_aliases_mesopotamia_only,2915,36,8,6
random_site_aliases_mesopotamia_only,2916,30,4,6
random_site_aliases_mesopotamia_only,2917,34,5,6
random_site_aliases_mesopotamia_only,2918,30,4,6
random_site_aliases_mesopotamia_only,2919,32,9,6
random_site_aliases_mesopotamia_only,2920,32,8,6
random_site_aliases_mesopotamia_only,2921,33,13,6
random_site_aliases_mesopotamia_only,2922,32,4,6
random_site_aliases_mesopotamia_only,2923,33,8,6
random_site_aliases_mesopotamia_only,2924,24,5,6
random_site_aliases_mesopotamia_only,2925,28,4,6
random_site_aliases_mesopotamia_only,2926,24,5,6
random_site_aliases_mesopotamia_only,2927,26,5,6
random_site_aliases_mesopotamia_only,2928,32,8,6
random_site_aliases_mesopotamia_only,2929,35,6,5
random_site_aliases_mesopotamia_only,2930,32,5,6
random_site_aliases_mesopotamia_only,2931,44,4,6
random_site_aliases_mesopotamia_only,2932,20,4,5
random_site_aliases_mesopotamia_only,2933,32,8,6
random_site_aliases_mesopotamia_only,2934,33,8,6
random_site_aliases_mesopotamia_only,2935,32,5,6
random_site_aliases_mesopotamia_only,2936,26,10,6
random_site_aliases_mesopotamia_only,2937,35,8,6
random_site_aliases_mesopotamia_only,2938,37,5,6
random_site_aliases_mesopotamia_only,2939,33,5,6
random_site_aliases_mesopotamia_only,2940,33,5,6
random_site_aliases_mesopotamia_only,2941,32,8,6
random_site_aliases_mesopotamia_only,2942,29,4,6
random_site_aliases_mesopotamia_only,2943,29,5,6
random_site_aliases_mesopotamia_only,2944,35,4,6
random_site_aliases_mesopotamia_only,2945,35,9,6
random_site_aliases_mesopotamia_only,2946,32,4,6
random_site_aliases_mesopotamia_only,2947,35,12,6
random_site_aliases_mesopotamia_only,2948,38,8,6
random_site_aliases_mesopotamia_only,2949,38,8,6
random_site_aliases_mesopotamia_only,2950,32,5,6
random_site_aliases_mesopotamia_only,2951,33,4,6
random_site_aliases_mesopotamia_only,2952,33,5,5
random_site_aliases_mesopotamia_only,2953,42,9,6
random_site_aliases_mesopotamia_only,2954,31,9,6
random_site_aliases_mesopotamia_only,2955,25,4,5
random_site_aliases_mesopotamia_only,2956,33,9,6
random_site_aliases_mesopotamia_only,2957,34,14,6
random_site_aliases_mesopotamia_only,2958,32,5,6
random_site_aliases_mesopotamia_only,2959,32,5,6
random_site_aliases_mesopotamia_only,2960,43,12,6
random_site_aliases_mesopotamia_only,2961,26,9,6
random_site_aliases_mesopotamia_only,2962,32,6,5
random_site_aliases_mesopotamia_only,2963,31,9,6
random_site_aliases_mesopotamia_only,2964,32,6,6
random_site_aliases_mesopotamia_only,2965,29,12,6
random_site_aliases_mesopotamia_only,2966,43,8,6
random_site_aliases_mesopotamia_only,2967,35,6,6
random_site_aliases_mesopotamia_only,2968,21,4,5
random_site_aliases_mesopotamia_only,2969,39,8,6
random_site_aliases_mesopotamia_only,2970,34,9,6
random_site_aliases_mesopotamia_only,2971,30,6,6
random_site_aliases_mesopotamia_only,2972,37,9,6
random_site_aliases_mesopotamia_only,2973,33,8,6
random_site_aliases_mesopotamia_only,2974,34,8,6
random_site_aliases_mesopotamia_only,2975,43,4,6
random_site_aliases_mesopotamia_only,2976,36,5,6
random_site_aliases_mesopotamia_only,2977,33,9,6
random_site_aliases_mesopotamia_only,2978,27,4,6
random_site_aliases_mesopotamia_only,2979,37,9,6
random_site_aliases_mesopotamia_only,2980,35,4,6
random_site_aliases_mesopotamia_only,2981,25,5,6
random_site_aliases_mesopotamia_only,2982,25,5,6
random_site_aliases_mesopotamia_only,2983,30,9,6
random_site_aliases_mesopotamia_only,2984,39,13,6
random_site_aliases_mesopotamia_only,2985,33,5,6
random_site_aliases_mesopotamia_only,2986,35,9,6
random_site_aliases_mesopotamia_only,2987,38,16,6
random_site_aliases_mesopotamia_only,2988,31,9,6
random_site_aliases_mesopotamia_only,2989,33,4,6
random_site_aliases_mesopotamia_only,2990,32,9,6
random_site_aliases_mesopotamia_only,2991,34,8,6
random_site_aliases_mesopotamia_only,2992,33,6,6
random_site_aliases_mesopotamia_only,2993,27,4,6
random_site_aliases_mesopotamia_only,2994,35,8,6
random_site_aliases_mesopotamia_only,2995,28,9,6
random_site_aliases_mesopotamia_only,2996,34,4,5
random_site_aliases_mesopotamia_only,2997,26,4,6
random_site_aliases_mesopotamia_only,2998,38,12,6
random_site_aliases_mesopotamia_only,2999,27,8,6
random_site_aliases_mesopotamia_only,3000,44,8,5
random_site_aliases_mesopotamia_only,3001,33,6,6
random_site_aliases_mesopotamia_only,3002,22,4,5
random_site_aliases_mesopotamia_only,3003,35,8,6
random_site_aliases_mesopotamia_only,3004,29,4,5
random_site_aliases_mesopotamia_only,3005,29,9,6
random_site_aliases_mesopotamia_only,3006,33,4,6
random_site_aliases_mesopotamia_only,3007,36,8,5
random_site_aliases_mesopotamia_only,3008,35,6,5
random_site_aliases_mesopotamia_only,3009,32,4,6
random_site_aliases_mesopotamia_only,3010,26,5,6
random_site_aliases_mesopotamia_only,3011,34,8,6
random_site_aliases_mesopotamia_only,3012,38,8,5
random_site_aliases_mesopotamia_only,3013,25,4,6
random_site_aliases_mesopotamia_only,3014,36,8,6
random_site_aliases_mesopotamia_only,3015,39,5,5
random_site_aliases_mesopotamia_only,3016,37,9,6
random_site_aliases_mesopotamia_only,3017,36,12,6
random_site_aliases_mesopotamia_only,3018,33,6,6
random_site_aliases_mesopotamia_only,3019,32,4,6
random_site_aliases_mesopotamia_only,3020,33,8,6
random_site_aliases_mesopotamia_only,3021,39,5,6
random_site_aliases_mesopotamia_only,3022,20,4,5
random_site_aliases_mesopotamia_only,3023,35,10,5
random_site_aliases_mesopotamia_only,3024,35,8,6
random_site_aliases_mesopotamia_only,3025,34,9,6
random_site_aliases_mesopotamia_only,3026,28,7,6
random_site_aliases_mesopotamia_only,3027,29,9,6
random_site_aliases_mesopotamia_only,3028,24,5,5
random_site_aliases_mesopotamia_only,3029,39,8,6
random_site_aliases_mesopotamia_only,3030,33,8,6
random_site_aliases_mesopotamia_only,3031,34,10,6
random_site_aliases_mesopotamia_only,3032,31,8,6
random_site_aliases_mesopotamia_only,3033,37,9,6
random_site_aliases_mesopotamia_only,3034,34,8,6
random_site_aliases_mesopotamia_only,3035,49,20,5
random_site_aliases_mesopotamia_only,3036,29,9,6
random_site_aliases_mesopotamia_only,3037,36,8,6
random_site_aliases_mesopotamia_only,3038,28,10,6
random_site_aliases_mesopotamia_only,3039,32,9,6
random_site_aliases_mesopotamia_only,3040,35,4,6
random_site_aliases_mesopotamia_only,3041,31,9,6
random_site_aliases_mesopotamia_only,3042,31,8,6
random_site_aliases_mesopotamia_only,3043,33,4,6
random_site_aliases_mesopotamia_only,3044,40,12,6
random_site_aliases_mesopotamia_only,3045,40,16,6
random_site_aliases_mesopotamia_only,3046,37,4,6
random_site_aliases_mesopotamia_only,3047,24,5,6
random_site_aliases_mesopotamia_only,3048,39,9,6
random_site_aliases_mesopotamia_only,3049,25,4,6
random_site_aliases_mesopotamia_only,3050,24,6,4
random_site_aliases_mesopotamia_only,3051,44,12,6
random_site_aliases_mesopotamia_only,3052,47,13,6
random_site_aliases_mesopotamia_only,3053,27,6,6
random_site_aliases_mesopotamia_only,3054,19,4,5
random_site_aliases_mesopotamia_only,3055,29,6,6
random_site_aliases_mesopotamia_only,3056,37,10,6
random_site_aliases_mesopotamia_only,3057,41,4,6
random_site_aliases_mesopotamia_only,3058,28,8,6
random_site_aliases_mesopotamia_only,3059,39,9,5
random_site_aliases_mesopotamia_only,3060,38,5,6
random_site_aliases_mesopotamia_only,3061,26,5,6
random_site_aliases_mesopotamia_only,3062,39,4,6
random_site_aliases_mesopotamia_only,3063,40,12,6
random_site_aliases_mesopotamia_only,3064,39,9,6
random_site_aliases_mesopotamia_only,3065,45,9,6
random_site_aliases_mesopotamia_only,3066,43,9,6
random_site_aliases_mesopotamia_only,3067,29,4,6
random_site_aliases_mesopotamia_only,3068,24,4,6
random_site_aliases_mesopotamia_only,3069,35,6,5
random_site_aliases_mesopotamia_only,3070,28,5,6
random_site_aliases_mesopotamia_only,3071,37,6,6
random_site_aliases_mesopotamia_only,3072,29,5,6
random_site_aliases_mesopotamia_only,3073,28,5,6
random_site_aliases_mesopotamia_only,3074,34,9,5
random_site_aliases_mesopotamia_only,3075,38,8,6
random_site_aliases_mesopotamia_only,3076,45,8,6
random_site_aliases_mesopotamia_only,3077,36,12,6
